ID,population,days2anthesis,days2silk,asi
Z025E0138,25,79.2436,82.6099,3.6048
Z025E0139,25,77.4193,80.8858,3.2296
Z025E0140,25,79.3509,82.8344,3.3856
Z025E0141,25,76.2208,80.8656,4.268
Z025E0142,25,79.8837,81.0916,1.2273
Z025E0143,25,77.0898,79.4848,2.178
Z025E0144,25,74.8888,77.1813,2.1406
Z025E0145,25,76.0025,78.2876,2.4464
Z025E0147,25,76.5539,79.4843,2.948
Z025E0148,25,77.1091,79.5742,2.991
Z025E0149,25,76.5651,77.6819,1.2848
Z025E0150,25,75.4914,76.5173,0.8198
Z025E0151,25,78.6234,80.2801,1.256
Z025E0152,25,79.0205,82.8668,3.5183
Z025E0153,25,84.0401,86.7926,3.0531
Z025E0154,25,77.9241,80.1157,2.6184
Z025E0155,25,75.9519,77.9267,2.3886
Z025E0156,25,76.6228,78.1549,1.3307
Z025E0157,25,78.3314,79.0084,0.6583
Z025E0158,25,78.0639,82.9742,4.9159
Z025E0159,25,82.4028,85.7156,2.7123
Z025E0160,25,75.7816,78.9347,2.9528
Z025E0161,25,76.9405,78.4897,1.6105
Z025E0162,25,76.568,79.9966,3.0156
Z025E0163,25,74.4678,78.4885,2.5525
Z025E0164,25,81.1174,81.7226,1.8917
Z025E0165,25,76.7252,81.232,3.9292
Z025E0166,25,76.421,78.5446,2.0876
Z025E0167,25,74.5891,76.3134,1.3835
Z025E0168,25,77.0434,78.22,1.3153
Z025E0169,25,78.0702,80.721,2.3433
Z025E0170,25,80.6323,82.9446,1.8654
Z025E0171,25,78.2184,78.1904,0.1198
Z025E0172,25,76.9382,77.6948,1.2365
Z025E0173,25,78.4139,80.1202,1.869
Z025E0174,25,76.29,79.5067,3.5414
Z025E0175,25,79.3447,83.0461,3.5183
Z025E0176,25,78.4398,83.0153,3.8552
Z025E0177,25,81.5647,83.8564,2.3453
Z025E0178,25,78.9673,79.3674,0.7616
Z025E0179,25,80.0223,81.5252,1.7473
Z025E0180,25,77.1695,81.5593,3.9616
Z025E0181,25,79.5371,79.7309,0.2654
Z025E0182,25,76.3591,77.1686,0.6146
Z025E0183,25,78.0232,82.0565,3.9062
Z025E0184,25,76.4066,80.1323,3.309
Z025E0185,25,77.6822,79.6834,2.2306
Z025E0186,25,77.7103,81.92,3.7988
Z025E0187,25,74.7568,77.0565,2.231
Z025E0188,25,79.1045,84.6137,5.2549
Z025E0189,25,80.6673,85.8809,4.513
Z025E0190,25,81.4808,84.1731,2.4094
Z025E0191,25,77.9336,79.6209,1.7488
Z025E0192,25,77.4897,78.9299,1.538
Z025E0193,25,78.3783,82.0405,3.3192
Z025E0194,25,79.814,82.7183,2.5035
Z025E0195,25,79.6979,84.5841,4.6077
Z025E0196,25,73.8974,75.6258,2.3017
Z025E0197,25,77.5293,80.7183,3.0202
Z025E0198,25,76.9863,78.9046,1.8701
Z025E0199,25,77.4351,82.3746,4.9058
Z025E0200,25,78.7685,80.6615,2.4092
