ID,population,days2anthesis,days2silk,asi
Z012E0188,12,77.5515,81.7646,3.0192
Z012E0189,12,83.4235,86.9669,3.0899
Z012E0190,12,77.2745,79.0386,1.6819
Z012E0191,12,83.3632,83.4011,0.8297
Z012E0192,12,81.9853,85.2656,2.982
Z012E0193,12,79.828,82.4056,2.3047
Z012E0194,12,77.9568,80.4054,2.2845
Z012E0195,12,78.5725,82.7572,3.4308
Z012E0196,12,82.4419,85.5019,2.4942
Z012E0197,12,77.5573,80.3724,2.2584
Z012E0198,12,80.0527,83.5409,2.6104
Z012E0199,12,80.753,85.3327,3.2564
Z012E0200,12,87.5601,92.4787,3.2288
