ID,population,days2anthesis,days2silk,asi
Z018E0001,18,79.6133,82.9987,3.6576
Z018E0002,18,84.9395,88.9311,4.2601
Z018E0003,18,77.6258,78.728,1.9121
Z018E0004,18,78.7174,83.8039,4.9268
Z018E0005,18,80.6358,82.5435,2.1254
Z018E0006,18,76.7331,78.895,2.4594
Z018E0007,18,81.3236,85.7937,4.2817
Z018E0008,18,80.5221,83.8985,3.9603
Z018E0009,18,82.5751,86.8952,4.1184
Z018E0010,18,80.5166,83.734,3.4651
Z018E0011,18,83.1571,85.6131,2.5219
Z018E0012,18,78.2116,80.629,2.6397
Z018E0013,18,80.799,85.429,4.5581
Z018E0014,18,78.7197,80.3997,1.9354
Z018E0015,18,80.7984,82.6613,2.0631
Z018E0016,18,84.3652,87.9374,3.2131
Z018E0017,18,80.198,84.8548,4.5155
Z018E0018,18,78.344,79.8926,1.6026
Z018E0019,18,81.7457,85.263,3.4544
Z018E0020,18,77.3057,77.8674,1.4662
Z018E0021,18,79.4762,84.7696,5.2723
Z018E0023,18,77.8821,81.4464,3.6567
Z018E0024,18,80.7483,84.749,4.0495
Z018E0025,18,81.3811,81.8847,0.8185
Z018E0026,18,85.0119,90.1564,5.1954
Z018E0027,18,77.4568,79.9065,2.6564
Z018E0028,18,77.5798,79.866,2.5326
Z018E0029,18,79.675,83.301,3.5099
Z018E0030,18,79.2746,82.3849,3.3214
Z018E0031,18,79.1129,80.6844,1.8559
Z018E0032,18,80.9903,81.8478,1.3745
Z018E0033,18,83.4842,86.4062,2.9167
Z018E0034,18,79.2762,83.7928,4.7432
Z018E0035,18,82.1868,83.0098,1.1415
Z018E0036,18,79.7913,80.9365,1.5468
Z018E0038,18,80.7824,82.081,1.6338
Z018E0039,18,81.9093,85.5006,3.6642
Z018E0040,18,84.0896,88.3355,4.0468
Z018E0041,18,80.3293,82.2152,2.3277
Z018E0042,18,78.2935,80.8585,2.4732
Z018E0043,18,85.3773,88.3284,3.2114
Z018E0044,18,78.6913,80.9899,2.546
Z018E0045,18,78.9061,80.7025,2.5892
Z018E0046,18,76.6107,79.4394,3.0913
Z018E0047,18,83.6729,87.1534,3.4716
Z018E0048,18,81.97,84.0755,2.2785
Z018E0049,18,77.9462,81.2245,3.2466
Z018E0050,18,81.0054,83.7047,3.2235
Z018E0051,18,78.4184,79.9539,1.1793
Z018E0052,18,84.0062,87.6811,3.4387
Z018E0053,18,79.9571,82.2254,2.6259
Z018E0054,18,79.6202,82.7151,3.4724
Z018E0055,18,82.2214,83.7631,1.8259
Z018E0057,18,79.3642,82.9832,3.7864
Z018E0058,18,82.1467,84.9338,2.8254
Z018E0059,18,82.4151,84.5788,2.9629
Z018E0060,18,79.3655,82.836,3.5016
Z018E0061,18,78.3586,81.77,3.5721
Z018E0063,18,76.6666,76.342,0.3159
Z018E0064,18,79.3496,80.075,0.8923
Z018E0065,18,79.6946,81.766,2.1684
Z018E0066,18,80.072,81.5604,1.8441
Z018E0067,18,80.6365,82.3684,2.5394
Z018E0068,18,82.254,86.6081,4.2146
Z018E0069,18,81.613,85.631,4.051
Z018E0070,18,79.0652,81.1771,2.1768
Z018E0071,18,79.8741,81.5203,1.8443
Z018E0072,18,80.1304,81.6658,1.6362
Z018E0073,18,76.3797,79.9693,3.5546
Z018E0074,18,84.1119,84.7694,0.6768
Z018E0075,18,80.0039,83.2736,3.3772
Z018E0076,18,81.2812,81.9445,1.2236
Z018E0077,18,78.5568,82.295,3.7068
Z018E0078,18,77.6868,80.771,3.119
Z018E0079,18,82.067,84.809,2.6889
Z018E0080,18,83.5089,88.6099,4.9163
Z018E0081,18,83.2404,86.2211,3.2676
Z018E0082,18,78.1516,79.6313,1.3097
Z018E0083,18,79.7152,80.5815,1.3703
Z018E0084,18,81.148,84.3173,3.2597
Z018E0085,18,79.7155,83.1825,3.666
Z018E0086,18,80.3572,85.5548,5.1104
Z018E0087,18,77.0447,77.4739,0.8935
Z018E0088,18,77.4908,81.01,3.7093
Z018E0089,18,77.3739,79.4425,2.4336
Z018E0090,18,79.6521,82.8079,3.7814
Z018E0091,18,80.932,83.978,3.2723
Z018E0092,18,79.1821,83.9371,4.6962
Z018E0093,18,79.903,82.6143,2.634
Z018E0094,18,76.919,83.1255,6.1197
Z018E0095,18,80.8319,84.94,4.0621
Z018E0096,18,76.9463,80.6793,3.6562
Z018E0097,18,81.917,83.113,1.4666
Z018E0098,18,77.8593,80.6517,3.0756
Z018E0099,18,78.0764,79.125,1.6694
Z018E0100,18,77.8913,82.5739,4.4272
Z018E0101,18,81.9177,83.0092,1.6018
Z018E0102,18,78.105,80.0146,2.2634
Z018E0103,18,74.7464,77.5172,3.1605
Z018E0104,18,82.3996,83.6009,1.4687
Z018E0105,18,80.7962,82.5166,1.9108
Z018E0106,18,78.4388,80.726,2.6821
Z018E0107,18,77.8323,82.3759,4.6435
Z018E0108,18,77.1326,80.7411,3.3827
Z018E0109,18,82.7591,84.8426,1.8063
Z018E0110,18,75.5693,77.7046,2.3015
Z018E0111,18,82.306,83.5324,1.6176
Z018E0112,18,84.0962,88.8828,4.3507
Z018E0113,18,71.9359,72.907,1.1665
Z018E0114,18,78.1773,80.2889,2.283
Z018E0115,18,80.4808,82.6968,2.5535
Z018E0116,18,83.6027,86.8485,3.0644
Z018E0117,18,81.7619,85.7434,3.7001
Z018E0118,18,81.1547,82.9626,1.8944
Z018E0119,18,77.1329,79.2335,2.4205
Z018E0120,18,83.524,86.0414,2.3808
Z018E0121,18,79.196,83.673,4.5641
Z018E0122,18,77.69,78.6686,1.2782
Z018E0123,18,80.2466,85.0222,4.5459
Z018E0125,18,79.8326,84.7905,5.0702
Z018E0126,18,81.8076,85.3193,3.5018
Z018E0127,18,78.051,80.0143,2.0413
Z018E0128,18,80.7367,81.7353,1.4083
Z018E0129,18,85.7371,89.7013,3.6395
Z018E0130,18,79.1015,84.7427,5.6815
Z018E0131,18,74.7175,78.1698,3.8867
Z018E0132,18,74.2682,77.1641,2.9098
Z018E0133,18,81.6183,82.8269,1.1837
Z018E0134,18,81.8319,85.9529,4.1607
Z018E0135,18,78.5908,82.7545,3.9717
Z018E0136,18,82.1258,86.0914,3.8331
Z018E0137,18,76.7621,80.9026,4.1137
Z018E0138,18,79.3037,81.2124,2.2896
Z018E0139,18,78.0349,80.6671,2.7992
Z018E0140,18,79.1465,80.6113,2.0392
Z018E0142,18,80.4634,81.6158,1.5613
Z018E0143,18,81.8548,84.3292,2.7835
Z018E0144,18,84.8863,88.382,3.2352
Z018E0145,18,77.3238,77.9346,0.8044
Z018E0146,18,80.1199,84.2597,3.9676
Z018E0147,18,80.9683,82.9543,2.3567
Z018E0148,18,78.8881,82.2712,3.2974
Z018E0149,18,83.5193,84.6335,1.4596
Z018E0150,18,81.494,82.3467,2.1921
Z018E0151,18,80.3227,82.2962,2.1236
Z018E0152,18,82.1866,85.7493,3.1987
Z018E0153,18,78.5071,86.3651,7.352
Z018E0154,18,77.3628,78.5656,1.4688
Z018E0155,18,76.4826,78.3523,2.3068
Z018E0157,18,79.7866,80.8592,1.524
Z018E0158,18,78.5013,80.4672,2.282
Z018E0160,18,79.3067,80.9162,1.9511
Z018E0161,18,84.5104,90.1334,4.9676
Z018E0162,18,80.4082,81.6163,1.5659
Z018E0163,18,78.311,83.0574,4.6897
Z018E0164,18,79.2123,80.8208,1.9238
Z018E0165,18,81.8317,82.4353,1.1484
Z018E0166,18,86.0009,90.2326,3.9883
Z018E0167,18,82.52,84.21,1.8443
Z018E0168,18,77.8412,78.5114,1.0978
Z018E0169,18,82.3226,84.0261,1.9248
Z018E0170,18,80.1941,81.4886,1.9025
Z018E0171,18,77.5622,81.9133,4.7858
Z018E0172,18,78.9592,82.6432,3.6135
Z018E0173,18,77.0475,79.6115,2.8045
Z018E0174,18,80.7129,83.1092,2.6061
Z018E0175,18,79.624,81.4004,2.1019
Z018E0176,18,80.8527,83.2515,2.2542
Z018E0177,18,80.2699,82.207,2.3663
Z018E0178,18,80.1274,83.3287,3.3367
Z018E0179,18,80.8635,82.8415,2.3694
Z018E0180,18,85.476,90.4559,4.8871
Z018E0181,18,80.9135,83.9274,3.142
Z018E0182,18,82.6799,84.6481,2.494
Z018E0183,18,82.7555,85.6871,3.301
Z018E0184,18,81.2797,83.1589,2.3376
Z018E0185,18,79.9836,82.06,2.464
Z018E0186,18,78.9711,81.4771,2.9898
Z018E0187,18,84.5149,85.5298,1.6857
Z018E0188,18,82.5311,84.6372,2.0526
Z018E0189,18,76.9153,78.5533,1.4099
Z018E0190,18,81.1668,82.5215,1.6177
Z018E0191,18,77.5776,81.0045,3.2797
Z018E0192,18,77.7081,79.6808,1.9868
Z018E0193,18,82.0156,86.2183,4.1136
Z018E0194,18,78.0207,83.3742,4.8093
Z018E0195,18,78.9072,81.7684,2.7637
Z018E0196,18,78.9447,81.4213,2.8087
Z018E0197,18,80.0891,80.5771,0.7615
Z018E0198,18,80.4253,81.5559,1.1952
