ID,population,days2anthesis,days2silk,asi
Z009E0001,9,80.1572,82.3055,1.8395
Z009E0002,9,83.4035,83.4171,0.5411
Z009E0003,9,80.1486,81.5559,1.6647
Z009E0004,9,81.4222,83.5586,2.0233
Z009E0005,9,79.7111,81.6738,1.9999
Z009E0007,9,80.5566,82.7026,2.1859
Z009E0008,9,78.523,79.1678,1.1816
Z009E0009,9,78.5152,81.3862,2.5204
Z009E0010,9,80.5788,83.0082,2.3925
Z009E0012,9,78.3123,82.4413,2.8354
Z009E0013,9,80.3659,81.1157,1.1378
Z009E0014,9,79.4941,82.2964,2.2378
Z009E0015,9,78.9991,81.7476,2.3565
Z009E0016,9,78.9426,79.796,0.9653
Z009E0017,9,79.1143,81.9001,2.5078
Z009E0018,9,79.74,82.2571,2.3811
Z009E0019,9,76.0637,79.0286,2.4666
Z009E0020,9,80.918,82.4577,1.5512
Z009E0021,9,79.7564,80.8284,1.3841
Z009E0022,9,80.2468,81.4553,1.49
Z009E0023,9,78.8681,81.7628,2.6488
Z009E0024,9,81.9223,83.6006,1.6737
Z009E0025,9,78.0037,79.1484,1.2188
Z009E0026,9,81.5133,83.8684,1.8995
Z009E0027,9,78.1921,82.7325,3.9169
Z009E0028,9,76.9961,79.2507,2.1748
Z009E0029,9,81.2449,83.1528,1.7848
Z009E0030,9,79.3365,80.8574,1.3171
Z009E0031,9,78.4257,81.755,2.4792
Z009E0032,9,77.1508,80.0363,2.5385
Z009E0033,9,78.4916,80.5943,1.9465
Z009E0034,9,79.4361,82.1167,2.4102
Z009E0035,9,76.5782,79.8382,2.8292
Z009E0036,9,80.0483,82.2035,2.1011
Z009E0037,9,82.671,84.9707,2.0908
Z009E0038,9,78.385,81.6477,2.7471
Z009E0039,9,79.2172,80.1013,1.1776
Z009E0040,9,79.6425,81.9457,2.0169
Z009E0041,9,78.2352,79.3534,1.3635
Z009E0042,9,79.7501,81.55,2.2034
Z009E0043,9,79.927,81.2481,1.3614
Z009E0044,9,81.9991,83.4709,1.593
Z009E0045,9,80.4119,82.852,2.3793
Z009E0047,9,80.5137,84.4965,3.3228
Z009E0048,9,82.3221,84.6932,2.2017
Z009E0049,9,76.2849,77.7308,1.9357
Z009E0050,9,80.4677,82.584,2.2086
Z009E0051,9,79.747,81.1245,1.4994
Z009E0052,9,81.7283,82.1564,1.7022
Z009E0053,9,77.1451,80.3774,3.0615
Z009E0054,9,82.0044,82.3698,0.7035
Z009E0055,9,78.9441,82.2592,2.7505
Z009E0056,9,79.8062,81.8961,2.3358
Z009E0057,9,78.0548,80.6773,1.9567
Z009E0058,9,79.2115,81.9393,2.6984
Z009E0059,9,77.1234,78.893,1.9569
Z009E0060,9,83.0484,85.0678,1.9361
Z009E0061,9,79.0229,80.4225,1.4222
Z009E0062,9,80.3051,84.8062,3.6801
Z009E0063,9,78.6545,81.1291,2.0948
Z009E0064,9,80.9458,81.2139,0.4637
Z009E0065,9,80.7919,81.8519,1.4569
Z009E0066,9,82.9513,84.956,1.8946
Z009E0067,9,86.0874,85.3831,1.3859
Z009E0068,9,77.026,78.6176,1.817
Z009E0069,9,79.4301,81.9452,2.4424
Z009E0070,9,81.994,83.1337,1.3653
Z009E0071,9,79.3555,80.5537,1.428
Z009E0072,9,78.0275,80.4529,2.0046
Z009E0073,9,81.1048,82.4537,1.5513
Z009E0074,9,78.7545,80.6494,1.8151
Z009E0075,9,80.0902,82.3484,2.2147
Z009E0076,9,78.8786,79.5744,1.2621
Z009E0077,9,77.2831,80.2508,2.7913
Z009E0078,9,82.9366,83.6833,0.9954
Z009E0079,9,78.1855,80.7475,2.1991
Z009E0080,9,80.9896,81.6386,0.8228
Z009E0082,9,79.5654,81.0973,1.4077
Z009E0083,9,81.4192,84.4307,2.9535
Z009E0084,9,79.3605,80.431,1.4418
Z009E0085,9,76.7803,77.7275,1.0679
Z009E0086,9,78.5029,80.694,2.1616
Z009E0087,9,79.4954,80.5959,1.3561
Z009E0088,9,79.5424,81.1055,1.5321
Z009E0089,9,78.6958,80.361,1.7285
Z009E0090,9,78.4274,81.2055,2.3876
Z009E0091,9,81.574,84.0218,2.3704
Z009E0092,9,80.8149,81.6387,1.0682
Z009E0093,9,77.7619,78.6525,1.122
Z009E0094,9,76.4788,78.7098,2.0152
Z009E0095,9,76.2521,78.7839,2.2733
Z009E0096,9,77.8138,78.5981,0.9003
Z009E0097,9,78.7961,81.7273,2.7351
Z009E0098,9,76.9269,78.499,1.4526
Z009E0099,9,77.9474,79.0041,1.3263
Z009E0100,9,79.8902,81.0645,1.3068
Z009E0101,9,78.7663,79.6227,1.4907
Z009E0102,9,78.2349,80.5938,2.528
Z009E0103,9,80.279,82.6258,2.5895
Z009E0104,9,82.8479,84.4258,1.8937
Z009E0105,9,76.9963,76.8315,0.2828
Z009E0106,9,79.176,79.8653,0.8289
Z009E0107,9,79.1019,80.2136,1.0417
Z009E0108,9,81.4633,84.2744,2.9468
Z009E0109,9,80.4575,83.6002,2.9138
Z009E0110,9,78.8278,81.0857,1.943
Z009E0111,9,80.6796,82.6132,2.0889
Z009E0112,9,77.4045,78.6548,1.2825
Z009E0113,9,79.996,81.8992,1.6836
Z009E0114,9,79.0906,80.5361,1.583
Z009E0115,9,79.5461,83.6352,3.5548
Z009E0116,9,79.2099,81.8294,2.5136
Z009E0117,9,79.3861,80.6416,1.3728
Z009E0118,9,77.7227,79.2075,1.5704
Z009E0119,9,81.3173,81.4761,0.5863
Z009E0120,9,78.9499,80.434,1.7968
Z009E0121,9,79.4402,82.7608,2.6595
Z009E0122,9,81.0625,82.2939,1.2277
Z009E0123,9,79.0687,81.4639,2.0602
Z009E0124,9,76.6984,78.6173,1.7546
Z009E0125,9,79.0751,81.7318,2.3146
Z009E0126,9,82.0764,84.9052,2.7564
Z009E0127,9,80.5851,81.8428,1.4323
Z009E0128,9,77.2133,79.5551,2.0347
Z009E0129,9,76.4767,78.8969,2.0572
Z009E0130,9,80.3262,81.1482,1.0564
