ID,population,days2anthesis,days2silk,asi
Z014E0047,14,78.5509,80.8056,2.0191
Z014E0048,14,75.9605,77.5719,1.6571
Z014E0049,14,74.449,77.5488,2.5419
Z014E0050,14,76.3893,78.9262,2.3196
Z014E0051,14,76.9681,79.4581,2.2942
Z014E0052,14,78.2019,80.1407,1.9128
Z014E0053,14,75.0763,77.1183,2.0389
Z014E0054,14,79.1244,81.7787,2.3827
Z014E0055,14,77.4042,79.9933,2.1562
Z014E0056,14,74.6628,77.0455,2.1832
Z014E0057,14,77.8733,80.1566,2.0877
Z014E0058,14,77.8484,79.8986,1.3528
Z014E0059,14,77.4557,78.2936,1.1092
Z014E0060,14,77.1763,78.2154,0.9549
Z014E0061,14,75.582,78.4316,2.7551
Z014E0062,14,76.6449,78.1939,1.3836
Z014E0063,14,75.5188,77.535,1.8206
Z014E0064,14,77.5067,79.3467,1.9323
Z014E0065,14,74.0963,75.245,1.8104
Z014E0066,14,76.7191,78.0571,1.1317
Z014E0067,14,74.3231,75.8382,1.5097
Z014E0068,14,74.8908,75.975,0.6223
Z014E0069,14,77.0056,77.7818,1.0837
Z014E0070,14,79.1031,82.9093,2.9293
Z014E0071,14,75.6144,77.9791,2.3123
Z014E0072,14,79.3284,79.8269,1.1454
Z014E0073,14,76.4084,77.8242,1.481
Z014E0074,14,74.3792,76.7635,2.3907
Z014E0075,14,76.1115,77.0864,1.3318
Z014E0076,14,75.4729,76.7773,1.3891
Z014E0077,14,77.5786,79.8145,2.0751
Z014E0078,14,77.1264,78.9299,1.474
Z014E0079,14,76.0262,77.9933,1.936
Z014E0080,14,79.099,80.862,1.7304
Z014E0081,14,76.189,78.7146,2.6608
Z014E0082,14,73.4444,74.0085,0.8749
Z014E0083,14,74.6,78.9828,3.4164
Z014E0084,14,74.607,76.1032,1.5679
Z014E0085,14,75.2571,78.5806,2.813
Z014E0086,14,75.9464,77.4562,1.2656
Z014E0087,14,74.4038,76.0653,2.1372
Z014E0088,14,77.8022,81.6256,2.7495
Z014E0089,14,75.6345,78.4095,2.5334
Z014E0090,14,75.6069,78.0349,2.2442
Z014E0091,14,76.4413,78.5048,2.0762
Z014E0092,14,76.7577,77.9601,1.2513
Z014E0093,14,74.1708,76.1086,2.1738
Z014E0094,14,76.1574,76.8155,0.8009
Z014E0095,14,78.0224,81.4077,2.5426
Z014E0096,14,76.5691,79.115,2.5968
Z014E0097,14,73.4599,73.9648,0.954
Z014E0098,14,77.0119,78.8349,1.5029
Z014E0099,14,76.9475,77.9506,1.2377
Z014E0100,14,76.737,78.3758,1.7054
Z014E0101,14,75.2311,76.3977,1.4847
Z014E0102,14,76.4415,79.212,2.5416
Z014E0103,14,73.9748,75.3212,1.7061
Z014E0104,14,75.9277,77.8736,1.9702
Z014E0105,14,75.602,77.5039,1.903
Z014E0106,14,74.7047,76.8847,2.2882
Z014E0107,14,75.798,77.6705,1.6901
Z014E0108,14,77.3489,78.9264,1.7888
Z014E0109,14,76.1035,76.7304,0.957
Z014E0110,14,76.5631,78.7303,2.113
Z014E0111,14,75.1967,77.4518,2.0369
Z014E0112,14,75.9383,77.9381,1.6902
Z014E0113,14,75.9919,78.8742,2.9036
Z014E0114,14,76.8556,79.7493,2.5528
Z014E0115,14,76.3883,77.6219,1.4687
Z014E0116,14,77.4767,81.1436,3.2779
Z014E0117,14,76.8575,77.9358,1.4875
Z014E0118,14,77.2355,79.0624,1.5335
Z014E0119,14,75.1976,77.453,2.1352
Z014E0120,14,75.4936,76.6085,1.3226
Z014E0121,14,74.4117,76.3056,1.884
Z014E0122,14,75.4066,78.0743,2.2553
Z014E0123,14,76.6756,80.2403,3.1983
Z014E0124,14,76.8138,80.6024,3.0391
Z014E0125,14,74.4209,75.4418,1.2213
Z014E0126,14,74.2399,74.6533,1.0391
Z014E0127,14,76.03,77.3915,1.6838
Z014E0128,14,76.243,78.5609,2.2131
Z014E0129,14,75.4315,76.3177,1.0219
Z014E0130,14,77.8297,80.2763,1.9297
Z014E0131,14,74.9409,75.5424,0.8843
Z014E0132,14,74.6121,78.4486,3.6875
Z014E0133,14,73.5131,74.7514,1.4808
Z014E0134,14,75.7556,77.4728,1.8012
Z014E0135,14,77.5864,77.0086,-0.1109
Z014E0136,14,74.7629,76.7102,2.0304
Z014E0137,14,73.7398,74.2962,0.9453
Z014E0138,14,75.765,77.4914,1.4691
Z014E0139,14,75.8775,79.1783,2.8087
Z014E0140,14,78.855,80.671,1.8585
Z014E0142,14,76.9455,79.9239,2.4993
Z014E0143,14,74.8789,75.6003,0.8846
Z014E0144,14,78.6311,82.0564,2.8873
Z014E0145,14,77.4653,80.0621,2.4155
Z014E0146,14,77.4522,80.0993,2.4727
Z014E0147,14,75.3799,77.3113,1.9341
Z014E0148,14,75.8363,76.9335,1.0468
Z014E0149,14,75.7214,78.4111,2.6326
Z014E0150,14,78.598,79.8182,1.2548
Z014E0151,14,76.5802,77.1676,0.7503
Z014E0152,14,77.1623,79.5989,2.2344
Z014E0153,14,76.1316,76.7852,1.0999
Z014E0154,14,75.8418,78.5251,2.3069
Z014E0155,14,75.0385,76.7843,1.6677
Z014E0156,14,73.9941,75.0436,1.1024
Z014E0157,14,74.1255,74.4813,1.1412
Z014E0158,14,74.4993,75.2188,1.0792
Z014E0159,14,74.3147,77.1406,2.669
Z014E0160,14,74.4364,76.7165,2.0853
Z014E0161,14,76.9628,78.604,1.3102
Z014E0162,14,74.146,75.7972,1.9023
Z014E0163,14,78.0972,80.0978,2.2216
Z014E0164,14,75.6653,77.4338,1.5449
Z014E0165,14,77.1705,80.7297,2.9374
Z014E0166,14,76.9079,79.5608,2.4034
Z014E0167,14,77.1976,78.2434,1.2211
Z014E0168,14,78.2214,80.7837,2.1255
Z014E0169,14,78.216,78.2797,0.6564
Z014E0170,14,72.5181,73.3208,0.9521
Z014E0172,14,76.6576,78.6107,1.7482
Z014E0173,14,79.6743,80.0873,0.8448
Z014E0174,14,76.6082,80.8822,3.3689
Z014E0175,14,74.4132,75.8536,1.6746
Z014E0176,14,75.3263,78.4845,2.9881
Z014E0177,14,79.7046,81.3715,1.8181
Z014E0178,14,75.5375,78.4431,2.6587
Z014E0179,14,76.8046,78.6358,1.715
Z014E0180,14,75.1976,77.0273,1.5664
Z014E0181,14,75.9011,77.7688,1.8004
Z014E0182,14,76.1443,77.8642,1.9961
Z014E0183,14,74.5702,76.8633,2.1541
Z014E0184,14,75.4631,78.4617,2.7591
Z014E0185,14,76.9631,79.8094,1.7654
Z014E0186,14,73.9313,76.2112,2.2296
Z014E0187,14,75.3042,76.6736,1.4911
Z014E0188,14,76.4576,79.8749,2.7685
Z014E0189,14,76.3146,77.8361,1.4324
Z014E0190,14,74.8242,76.3247,1.8189
Z014E0191,14,77.452,80.9467,2.9768
Z014E0192,14,75.2134,76.6114,1.5021
Z014E0193,14,76.9464,77.494,0.7413
Z014E0194,14,75.8215,76.5998,0.895
Z014E0195,14,75.8974,76.8588,1.1755
Z014E0196,14,77.6017,79.7107,1.917
Z014E0197,14,77.2364,79.789,2.3794
Z014E0198,14,77.9193,80.4327,2.3475
Z014E0199,14,78.582,81.8177,2.5971
Z014E0200,14,77.9883,79.0994,1.4393
