ID,population,days2anthesis,days2silk,asi
Z008E0001,8,81.1753,81.316,0.7452
Z008E0002,8,86.9411,88.6026,1.3248
Z008E0003,8,87.197,89.27,1.715
Z008E0004,8,83.4976,86.3806,2.4989
Z008E0005,8,81.3046,80.742,-0.1583
Z008E0006,8,80.1545,80.9585,1.0095
Z008E0007,8,81.002,83.7295,2.33
Z008E0008,8,81.6172,82.4961,1.0826
Z008E0009,8,80.9928,83.1005,1.699
Z008E0010,8,81.8304,83.3611,1.4403
Z008E0011,8,85.2835,86.7452,1.6502
Z008E0012,8,85.0652,88.3809,2.6915
Z008E0013,8,80.6495,82.2025,1.3455
Z008E0014,8,83.3763,85.4408,1.9698
Z008E0015,8,85.0195,87.3087,1.5803
Z008E0016,8,81.6329,82.5405,1.0749
Z008E0017,8,80.6922,81.4944,0.9396
Z008E0018,8,86.9927,89.022,1.75
Z008E0019,8,82.6181,83.316,0.9176
Z008E0020,8,82.2753,85.586,2.5542
Z008E0021,8,84.6052,85.6741,1.0907
Z008E0022,8,84.635,86.9558,1.8713
Z008E0023,8,82.9663,82.7169,0.4672
Z008E0024,8,85.9056,85.6691,-0.0691
Z008E0025,8,81.9326,83.1532,1.2361
Z008E0026,8,81.7453,83.2426,1.4879
Z008E0027,8,80.0492,81.5868,1.2774
Z008E0028,8,82.8871,84.1896,1.2976
Z008E0029,8,83.9363,85.2242,1.3128
Z008E0030,8,87.241,89.2618,1.3871
Z008E0031,8,80.2911,80.5842,0.5743
Z008E0032,8,84.1844,86.228,2.1218
Z008E0033,8,82.836,83.8538,1.1361
Z008E0034,8,84.6614,86.9348,1.9337
Z008E0035,8,82.1793,82.56,0.4781
Z008E0036,8,82.1021,85.4147,2.085
Z008E0037,8,84.475,84.3267,0.3062
Z008E0038,8,84.5443,88.6655,2.7066
Z008E0039,8,82.5711,83.8328,1.416
Z008E0040,8,85.6879,87.2775,1.3127
Z008E0041,8,81.0414,82.0409,1.1052
Z008E0042,8,83.4625,84.531,1.0392
Z008E0044,8,81.1184,84.8836,3.2683
Z008E0045,8,84.8993,85.2998,0.3827
Z008E0046,8,82.1174,84.3913,2.2395
Z008E0047,8,79.0493,79.8134,0.7931
Z008E0048,8,80.5534,81.6511,1.2547
Z008E0049,8,82.915,85.454,2.3467
Z008E0050,8,90.8479,93.0895,1.9556
Z008E0051,8,82.1282,83.5316,1.4157
Z008E0052,8,82.5966,83.956,1.3181
Z008E0053,8,82.105,83.6826,1.7465
Z008E0054,8,85.6962,88.306,1.9327
Z008E0055,8,83.6674,85.5567,1.6329
Z008E0056,8,83.1598,84.5452,1.6176
Z008E0057,8,81.9274,83.2348,1.4528
Z008E0058,8,82.0651,84.0973,1.8094
Z008E0059,8,79.6211,80.4621,1.1557
Z008E0060,8,81.4156,81.7493,0.5542
Z008E0061,8,83.7827,83.9057,0.6089
Z008E0062,8,85.1324,87.8435,1.6952
Z008E0063,8,79.6126,81.2704,1.889
Z008E0064,8,80.4745,82.0013,1.6469
Z008E0065,8,81.9868,83.7613,1.8981
Z008E0066,8,82.4408,84.761,1.9167
Z008E0067,8,84.1289,85.9922,1.8772
Z008E0068,8,82.3825,84.3743,1.6566
Z008E0069,8,82.0076,83.1207,1.2063
Z008E0070,8,82.0042,82.0656,0.3653
Z008E0071,8,83.6701,85.0088,1.2144
Z008E0072,8,81.9949,83.446,1.4468
Z008E0073,8,82.5658,85.3201,2.1924
Z008E0074,8,82.8699,84.0453,1.213
Z008E0075,8,85.0026,84.7716,0.0274
Z008E0076,8,81.1684,82.6299,1.8344
Z008E0077,8,85.9217,87.4948,1.4054
Z008E0078,8,84.2199,87.2477,2.5506
Z008E0079,8,79.3474,82.2417,2.1165
Z008E0080,8,81.8834,84.7071,2.5618
Z008E0081,8,81.726,81.377,0.2787
Z008E0082,8,83.0791,86.4179,3.1198
Z008E0083,8,79.6743,81.8399,1.8746
Z008E0084,8,81.4745,83.9529,2.1768
Z008E0085,8,83.1562,84.4116,1.4779
Z008E0086,8,83.2572,83.7118,0.5485
Z008E0087,8,81.4379,81.7147,1.171
Z008E0088,8,80.453,82.6895,2.1639
Z008E0090,8,82.2866,84.6223,1.982
Z008E0091,8,82.3525,84.0625,1.7629
Z008E0092,8,82.9742,83.4085,0.4972
Z008E0093,8,83.8727,84.1173,0.6042
Z008E0094,8,79.9728,81.3473,1.2025
Z008E0095,8,83.783,84.38,0.3794
Z008E0096,8,80.1337,82.3334,1.9845
Z008E0097,8,84.1877,85.1923,0.9811
Z008E0098,8,84.5145,88.0585,2.6883
Z008E0099,8,81.3374,81.8921,0.8688
Z008E0100,8,80.4387,82.8579,2.041
Z008E0101,8,84.0422,85.4541,1.3909
Z008E0102,8,83.0372,85.8801,2.3505
Z008E0103,8,82.3758,82.8095,0.6121
Z008E0104,8,85.2277,89.3779,2.978
Z008E0105,8,88.5474,91.5413,1.8856
Z008E0106,8,78.4533,79.0314,0.7723
Z008E0107,8,83.0049,86.7691,3.4811
Z008E0108,8,81.3419,82.7526,1.1521
Z008E0109,8,89.7278,89.7968,0.2046
Z008E0110,8,84.0004,84.3203,0.2512
Z008E0111,8,84.5593,87.8539,2.9335
Z008E0112,8,81.6925,85.909,3.154
Z008E0113,8,80.3408,83.2604,2.5029
Z008E0114,8,79.5392,81.006,1.5704
Z008E0115,8,80.0925,82.9493,2.3797
Z008E0116,8,82.992,84.4546,1.5773
Z008E0117,8,85.4202,88.7686,2.3099
Z008E0118,8,85.9333,88.4713,1.6401
Z008E0119,8,82.5025,84.6355,1.9055
Z008E0120,8,82.9611,86.5542,2.5672
Z008E0121,8,81.8094,83.183,1.3347
Z008E0122,8,84.2581,85.2174,0.897
Z008E0123,8,81.0483,84.2268,2.7816
Z008E0124,8,81.5646,81.809,0.6462
Z008E0125,8,83.2163,84.9362,1.7753
Z008E0126,8,81.3081,83.5438,1.8189
Z008E0127,8,78.6919,80.7599,1.6487
Z008E0128,8,80.8916,83.6104,2.235
Z008E0129,8,86.0896,88.3682,1.7103
Z008E0130,8,82.68,86.6354,3.5386
Z008E0131,8,85.6789,86.4961,0.869
Z008E0132,8,85.8823,88.179,1.9444
Z008E0133,8,80.117,82.581,2.08
Z008E0134,8,81.1559,82.6784,1.962
Z008E0135,8,87.1143,89.6773,1.9911
Z008E0136,8,84.7024,85.1692,0.3263
Z008E0137,8,81.3583,84.081,2.2879
Z008E0139,8,80.1103,81.1162,0.8749
Z008E0140,8,88.816,91.3398,1.8542
Z008E0141,8,79.4654,80.0872,0.8565
Z008E0142,8,81.592,82.917,1.5139
Z008E0144,8,84.6289,89.6038,3.6997
Z008E0145,8,81.3552,83.1641,1.6779
Z008E0146,8,83.8161,85.4173,1.3707
Z008E0147,8,88.0294,87.9812,0.3998
Z008E0148,8,88.3066,94.619,3.5262
Z008E0149,8,85.0764,86.6166,1.7094
Z008E0150,8,80.0528,80.6458,0.5666
Z008E0151,8,85.9836,89.3762,1.9096
Z008E0152,8,85.2204,86.662,1.4475
Z008E0153,8,84.4451,88.3212,3.1685
Z008E0154,8,82.1794,83.2278,1.0669
Z008E0155,8,81.4026,83.3425,1.5505
Z008E0156,8,82.322,84.7828,2.0746
Z008E0157,8,80.9633,81.6371,0.7182
Z008E0158,8,82.9186,84.4925,1.6718
Z008E0159,8,81.2154,82.3842,1.6503
Z008E0160,8,83.1018,85.0519,1.8844
Z008E0161,8,82.742,84.4611,1.7393
Z008E0162,8,88.4779,89.4273,0.9446
Z008E0163,8,86.2466,87.1642,1.0859
Z008E0164,8,81.9562,83.8068,1.648
Z008E0165,8,81.367,82.9403,1.3109
Z008E0166,8,81.7503,82.7278,1.0247
Z008E0167,8,80.4174,81.0825,1.078
Z008E0168,8,85.4181,87.4091,1.9593
Z008E0169,8,84.6854,84.7635,0.2238
Z008E0170,8,82.5758,84.8844,1.9471
Z008E0171,8,84.0089,84.5913,0.8006
Z008E0172,8,85.2474,87.7282,1.7177
Z008E0173,8,83.2568,87.4987,3.2336
Z008E0174,8,79.9111,81.4033,1.424
Z008E0175,8,84.5029,86.5027,1.9901
Z008E0176,8,82.266,84.2779,1.8737
Z008E0177,8,82.0048,81.9218,0.4139
Z008E0178,8,78.901,81.4767,2.1962
Z008E0179,8,84.1332,87.1333,2.5305
Z008E0180,8,83.0584,84.4391,1.6418
Z008E0181,8,79.7991,81.6487,1.4112
Z008E0182,8,83.9781,87.1993,2.3911
Z008E0183,8,79.1625,80.3288,1.1386
Z008E0184,8,80.506,83.6117,2.2717
Z008E0185,8,81.2406,82.7302,1.898
Z008E0186,8,84.675,86.7018,1.4678
Z008E0187,8,79.5965,80.1391,1.1763
Z008E0188,8,84.5543,86.4634,1.4336
Z008E0189,8,79.5882,79.8828,0.736
Z008E0190,8,78.3717,78.9677,0.8412
Z008E0191,8,81.8911,84.2773,2.0677
Z008E0192,8,91.2349,91.4012,0.3159
Z008E0193,8,79.6103,80.7172,1.2122
