ID,population,days2anthesis,days2silk,asi
Z006E0141,6,76.5854,78.2819,1.4076
Z006E0142,6,80.5792,81.3733,1.1175
Z006E0143,6,74.7351,75.7575,0.7413
Z006E0144,6,80.3981,81.7904,1.086
Z006E0145,6,76.6795,77.85,1.0078
Z006E0146,6,75.6193,76.5958,0.87
Z006E0147,6,81.5027,81.5576,0.2558
Z006E0148,6,75.3704,77.3987,1.5717
Z006E0149,6,77.1709,78.8788,1.7071
Z006E0150,6,77.8009,80.8209,2.6945
Z006E0151,6,75.6411,76.498,0.9107
Z006E0152,6,75.7866,76.6097,0.6897
Z006E0153,6,76.1404,76.7409,0.7233
Z006E0154,6,78.1409,79.337,0.8761
Z006E0155,6,79.8816,81.9656,2.1979
Z006E0156,6,81.2214,80.7591,0.1444
Z006E0157,6,76.899,78.5833,1.3477
Z006E0158,6,79.6587,82.1393,2.0935
Z006E0159,6,76.9206,77.291,0.08
Z006E0160,6,80.5284,80.5515,0.2108
Z006E0161,6,79.1208,79.4935,0.416
Z006E0162,6,74.6258,75.3488,0.4302
Z006E0163,6,76.6998,77.6277,1.1467
Z006E0164,6,77.8223,78.344,0.5519
Z006E0165,6,81.2685,82.0945,0.8692
Z006E0166,6,78.0143,79.4704,1.3117
Z006E0167,6,79.9942,84.7415,4.3302
Z006E0168,6,75.7631,75.6095,-0.1851
Z006E0169,6,75.8616,78.0776,2.0851
Z006E0170,6,80.2029,80.044,-0.0149
Z006E0171,6,74.9634,76.6025,1.2326
Z006E0172,6,78.4606,79.6365,1.1368
Z006E0173,6,77.3021,79.9417,2.1026
Z006E0174,6,75.9017,77.5521,1.7878
Z006E0175,6,79.6719,82.031,2.4015
Z006E0176,6,83.4955,84.3024,0.2897
Z006E0177,6,78.5916,78.8362,0.3375
Z006E0178,6,75.9797,78.6203,2.6579
Z006E0179,6,77.24,79.1327,1.7292
Z006E0180,6,77.3737,77.7297,0.4409
Z006E0181,6,76.3573,77.9335,1.4174
Z006E0182,6,79.6109,81.5343,1.5095
Z006E0183,6,77.0319,78.3962,1.0742
Z006E0184,6,77.685,77.6293,-0.1053
Z006E0185,6,82.0071,84.748,2.1513
Z006E0186,6,75.3218,76.1255,0.5538
Z006E0187,6,78.0465,79.6946,1.5299
Z006E0188,6,77.0301,76.661,-0.2933
Z006E0190,6,75.8694,78.2414,2.0876
Z006E0191,6,78.157,78.0917,0.2519
Z006E0192,6,77.4924,79.4487,1.3713
Z006E0193,6,79.1248,80.4331,1.014
Z006E0194,6,78.3437,79.6753,1.3253
Z006E0195,6,74.5862,75.9211,1.1142
Z006E0196,6,77.7701,77.8815,0.2184
Z006E0197,6,79.8657,78.8884,-1.193
Z006E0198,6,80.4241,80.9982,0.5836
Z006E0199,6,76.0592,76.9856,0.8718
Z006E0200,6,77.8467,78.2836,0.3337
