ID,population,days2anthesis,days2silk,asi
Z020E0001,20,74.4679,76.1154,1.6651
Z020E0002,20,75.9144,79.8412,2.9605
Z020E0004,20,76.9872,79.9684,2.1722
Z020E0005,20,79.3424,82.1541,2.4871
Z020E0006,20,75.5201,77.7952,1.7998
Z020E0007,20,77.2589,79.3208,1.688
Z020E0008,20,79.3724,80.8526,1.3968
Z020E0009,20,76.8313,80.196,2.7714
Z020E0010,20,76.6494,78.1632,1.2442
Z020E0011,20,77.5587,78.881,1.1892
Z020E0012,20,77.2289,79.1394,1.6992
Z020E0013,20,80.3393,83.0531,2.3541
Z020E0014,20,77.4663,79.6812,2.1533
Z020E0015,20,76.6799,78.8066,1.6618
Z020E0016,20,77.0048,79.8751,2.07
Z020E0017,20,75.096,76.2643,1.1075
Z020E0018,20,79.8307,82.9977,2.4691
Z020E0019,20,74.3455,75.485,0.8413
Z020E0020,20,76.7169,78.1338,1.0734
Z020E0021,20,76.9206,78.1141,0.8085
Z020E0022,20,79.6293,80.8283,1.0643
Z020E0023,20,78.7744,80.775,1.7216
Z020E0024,20,80.9554,81.4555,0.4511
Z020E0025,20,75.6668,78.3449,2.4084
Z020E0026,20,76.2205,78.7192,2.1838
Z020E0027,20,78.0087,81.8015,3.0854
Z020E0028,20,77.2753,79.6623,1.9449
Z020E0029,20,75.1155,77.4401,1.8705
Z020E0030,20,78.3226,78.9271,0.6235
Z020E0031,20,78.1128,79.6921,1.13
Z020E0032,20,78.9423,79.994,0.8097
Z020E0033,20,74.8785,76.6087,1.4009
Z020E0034,20,77.6579,81.067,2.7994
Z020E0035,20,77.1118,79.1678,1.7388
Z020E0036,20,82.1079,85.2544,2.9842
Z020E0037,20,78.5121,80.4488,1.521
Z020E0038,20,78.0984,79.6112,1.3041
Z020E0039,20,78.7571,78.7204,0.6041
Z020E0040,20,79.4651,80.4129,0.7824
Z020E0041,20,80.4314,81.0498,0.5744
Z020E0042,20,75.1506,76.0908,0.676
Z020E0043,20,76.5917,78.7265,1.7602
Z020E0044,20,77.9135,79.7531,1.3713
Z020E0045,20,78.1882,79.1359,0.7638
Z020E0046,20,77.23,78.7171,1.1594
Z020E0047,20,79.2833,80.116,0.4473
Z020E0048,20,77.471,79.7715,1.7857
Z020E0049,20,79.2765,79.9682,0.4445
Z020E0050,20,76.2978,77.7042,0.9464
Z020E0052,20,78.457,80.9199,1.7242
Z020E0053,20,76.6186,77.7379,0.6738
Z020E0054,20,79.483,81.5778,1.1849
Z020E0055,20,78.7324,82.2453,2.9821
Z020E0056,20,78.917,81.6934,1.9881
Z020E0057,20,77.9121,80.7015,2.1983
Z020E0058,20,77.7919,79.3826,1.7296
Z020E0059,20,76.8864,78.9697,1.6951
Z020E0060,20,79.6514,81.5254,1.6544
Z020E0061,20,76.4286,77.591,0.9278
Z020E0062,20,78.3025,79.0857,1.05
Z020E0063,20,76.5065,78.9971,2.2916
Z020E0064,20,79.2692,79.8083,0.3995
Z020E0065,20,78.9746,78.7595,-0.3706
Z020E0066,20,76.4868,77.3445,0.5197
Z020E0067,20,78.4554,80.946,1.9654
Z020E0068,20,78.3577,79.0627,0.6017
Z020E0069,20,76.843,78.1173,0.8359
Z020E0070,20,78.7346,79.0368,0.4205
Z020E0071,20,78.1803,82.2162,3.2866
Z020E0073,20,78.2816,80.2703,1.9266
Z020E0074,20,77.2431,80.699,2.8725
Z020E0075,20,77.3376,79.808,2.056
Z020E0076,20,78.9169,81.0875,1.7932
Z020E0077,20,76.6745,77.7348,0.8061
Z020E0078,20,77.3603,79.2342,1.1957
Z020E0079,20,79.9149,81.5808,1.3771
Z020E0080,20,76.9807,78.2347,0.8744
Z020E0081,20,73.1592,75.1293,1.6585
Z020E0083,20,77.2816,79.1221,1.5399
Z020E0084,20,77.9145,81.1316,2.8708
Z020E0085,20,76.1386,77.5833,0.7968
Z020E0086,20,76.8325,78.0703,0.9563
Z020E0087,20,78.2997,81.7004,2.5958
Z020E0088,20,76.4369,77.8401,1.2433
Z020E0089,20,77.7072,79.1241,1.2621
Z020E0090,20,78.075,79.2751,0.9531
Z020E0091,20,78.3648,81.6445,2.6304
Z020E0092,20,75.3064,76.0823,0.5324
Z020E0093,20,77.2895,78.3616,0.968
Z020E0094,20,76.2696,79.2127,2.5892
Z020E0095,20,79.6965,78.4478,0.2296
Z020E0096,20,74.5163,77.6263,2.4027
Z020E0097,20,78.2318,80.9446,2.1564
Z020E0098,20,79.7201,82.3064,2.2159
