ID,population,days2anthesis,days2silk,asi
Z001E0134,1,74.0367,77.3545,2.954
Z001E0135,1,75.0824,75.9679,0.9562
Z001E0136,1,76.647,77.7973,0.8749
Z001E0137,1,75.3998,76.0284,0.9679
Z001E0138,1,76.0487,77.8268,1.6802
Z001E0139,1,73.1787,75.4818,1.9779
Z001E0140,1,72.3853,74.6337,1.8639
Z001E0141,1,73.9392,75.8115,1.5385
Z001E0143,1,75.4572,77.5143,1.6572
Z001E0144,1,73.89,75.4396,1.5104
Z001E0145,1,76.1458,77.7228,1.5575
Z001E0146,1,74.8957,78.7304,2.7168
Z001E0147,1,72.8692,73.7199,0.9096
Z001E0148,1,72.2319,75.6413,2.6539
Z001E0149,1,71.9302,74.4832,2.0377
Z001E0150,1,72.8474,74.5524,1.6028
Z001E0151,1,74.0185,75.9206,1.9535
Z001E0152,1,73.17,74.2471,1.2268
Z001E0153,1,73.2425,74.255,1.0506
Z001E0154,1,75.2602,77.227,1.8624
Z001E0156,1,73.7576,76.021,2.1759
Z001E0157,1,73.5576,77.2743,3.0275
Z001E0158,1,74.4353,76.3496,1.8467
Z001E0159,1,74.0327,75.9623,1.6279
Z001E0160,1,75.2045,77.9288,2.2164
Z001E0161,1,76.4134,78.5707,1.943
Z001E0162,1,73.327,74.2701,1.0451
Z001E0163,1,72.5438,73.3058,1.0101
Z001E0164,1,74.6714,76.887,1.9449
Z001E0165,1,76.0552,77.7021,1.2505
Z001E0166,1,73.3373,75.6383,1.7494
Z001E0167,1,72.826,75.8898,2.4636
Z001E0168,1,72.2387,74.2066,1.8739
Z001E0169,1,74.1324,76.9029,2.2297
Z001E0170,1,76.6734,79.669,2.5402
Z001E0171,1,72.5292,75.4812,2.7691
Z001E0172,1,71.3721,73.8575,2.3326
Z001E0173,1,72.0332,73.4322,1.4768
Z001E0174,1,73.3851,76.2983,2.207
Z001E0175,1,73.5287,75.6046,1.9047
Z001E0176,1,77.1987,77.7575,1.1488
Z001E0177,1,72.1741,75.4444,2.8343
Z001E0178,1,72.2251,73.917,1.4121
Z001E0180,1,74.632,76.1087,1.4769
Z001E0181,1,75.9102,78.0502,1.9318
Z001E0182,1,76.9387,78.5969,1.8452
Z001E0183,1,74.6438,77.4873,2.5769
Z001E0184,1,74.4918,75.3132,1.1868
Z001E0185,1,77.0691,77.0362,0.2213
Z001E0186,1,76.7111,77.913,1.449
Z001E0187,1,75.9686,78.6759,2.192
Z001E0188,1,72.7576,74.2271,1.4246
Z001E0189,1,71.4607,73.5927,1.5235
Z001E0190,1,76.9173,79.3374,2.3733
Z001E0191,1,73.3606,76.2684,2.2812
Z001E0192,1,73.9711,75.4668,1.3477
Z001E0193,1,71.32,73.8445,2.2158
Z001E0194,1,73.2602,74.1867,1.216
Z001E0195,1,73.8691,75.4342,1.7173
Z001E0196,1,74.6543,78.5479,3.14
Z001E0197,1,71.9619,73.9454,1.8245
Z001E0198,1,71.3658,73.4134,1.7512
Z001E0199,1,75.5774,75.9521,0.6064
