ID,population,days2anthesis,days2silk,asi
Z002E0051,2,76.317,78.3799,1.356
Z002E0052,2,77.1678,76.1771,-0.9452
Z002E0053,2,79.6277,79.8072,0.0556
Z002E0054,2,78.9566,79.6228,0.4194
Z002E0055,2,79.4571,79.0536,-0.135
Z002E0056,2,74.4627,76.0196,0.9995
Z002E0057,2,79.7473,78.956,-0.5623
Z002E0058,2,77.3873,78.5904,0.7818
Z002E0059,2,77.994,77.793,-0.0154
Z002E0060,2,78.5338,79.3731,1.1812
Z002E0061,2,79.3713,78.8331,-0.24
Z002E0062,2,79.0233,78.5021,-0.7914
Z002E0063,2,77.6682,78.4496,0.6392
Z002E0064,2,79.6359,78.6683,-0.9493
Z002E0065,2,78.748,78.5121,-0.3385
Z002E0066,2,79.0727,79.0058,0.0594
Z002E0067,2,80.2421,81.3705,0.1946
Z002E0068,2,78.1005,79.0333,0.6458
Z002E0069,2,77.3156,77.3139,-0.2068
Z002E0070,2,81.7855,80.9941,-0.1409
Z002E0071,2,76.8162,78.4968,1.142
Z002E0072,2,77.4275,78.1617,0.4804
Z002E0073,2,79.2859,79.6779,0.4812
Z002E0074,2,78.9655,78.6043,-0.4062
Z002E0075,2,79.8039,80.8661,0.9326
Z002E0076,2,77.9281,77.6005,-0.209
Z002E0077,2,77.5687,77.5706,-0.258
Z002E0078,2,76.2124,76.1801,-0.3692
Z002E0079,2,79.6742,79.4448,-0.0993
Z002E0080,2,80.4847,79.4189,-0.1489
Z002E0081,2,79.0486,80.4821,1.5732
Z002E0082,2,77.0173,77.8922,0.6179
Z002E0083,2,75.7586,76.7771,0.8381
Z002E0084,2,78.6836,80.8658,1.8068
Z002E0085,2,75.0539,76.6769,1.3646
Z002E0086,2,75.7477,76.2457,0.1438
Z002E0087,2,78.9972,78.8373,0.0506
Z002E0088,2,79.6503,78.9143,-0.2088
Z002E0089,2,78.9058,77.9177,-1.2513
Z002E0090,2,75.9003,76.5624,0.2772
Z002E0091,2,79.4828,78.8303,-0.4597
Z002E0092,2,77.1877,75.7771,-1.1738
Z002E0093,2,80.9824,78.8185,-1.3036
Z002E0094,2,77.4964,77.8366,0.2506
Z002E0095,2,76.393,75.8118,-0.366
Z002E0096,2,80.1323,79.1741,-0.6928
Z002E0097,2,79.9636,81.2369,1.049
Z002E0098,2,77.6481,77.6808,-0.3754
Z002E0099,2,77.758,78.0219,-0.0465
Z002E0100,2,77.6859,79.0593,0.7947
Z002E0101,2,77.0315,78.7333,0.944
Z002E0102,2,77.1689,77.3185,0.2095
Z002E0103,2,79.6273,81.3455,1.303
Z002E0104,2,78.3241,78.3238,0.0274
Z002E0105,2,76.716,76.823,0.0996
Z002E0106,2,83.4916,82.5229,0.0916
Z002E0107,2,78.2088,77.1373,-0.7317
Z002E0108,2,77.495,76.6604,-0.3506
Z002E0109,2,77.8482,78.4524,0.3386
Z002E0110,2,78.9143,79.5242,0.972
Z002E0111,2,77.5573,77.9342,0.2314
Z002E0112,2,81.5005,80.575,-0.4419
Z002E0113,2,78.3346,77.8744,-0.1586
Z002E0114,2,79.3335,79.7737,0.5468
Z002E0115,2,79.9334,79.7912,-0.1223
Z002E0116,2,77.1994,76.9595,-0.2263
Z002E0117,2,80.6313,80.9134,0.0444
Z002E0119,2,78.1618,78.3325,-0.1658
Z002E0120,2,78.1985,77.7986,0.0033
Z002E0121,2,76.9629,77.1309,-0.0789
Z002E0122,2,79.7495,79.6293,0.0031
Z002E0123,2,77.7772,77.6833,-0.1258
Z002E0124,2,78.429,78.9274,0.5757
Z002E0125,2,77.7945,77.5008,0.0749
Z002E0126,2,78.1597,78.3614,0.1883
Z002E0127,2,77.3677,76.8822,-0.2824
Z002E0128,2,80.4866,79.858,-0.5629
Z002E0129,2,76.1374,76.6166,0.4491
Z002E0130,2,81.3687,80.9512,0.0595
Z002E0131,2,77.088,78.1257,1.047
Z002E0132,2,77.1493,78.0451,0.2601
Z002E0133,2,77.0212,77.3446,0.1538
Z002E0134,2,76.5599,77.6304,0.8177
Z002E0135,2,76.7226,76.4149,-0.2297
Z002E0136,2,75.4051,75.894,0.5127
Z002E0137,2,77.9213,78.5895,0.3304
Z002E0138,2,74.853,75.0703,0.1547
Z002E0139,2,77.1731,78.2045,0.7742
Z002E0140,2,79.2828,80.4722,1.2113
Z002E0141,2,78.9991,78.9641,0.0587
Z002E0142,2,75.5849,76.1237,0.0713
Z002E0143,2,78.5772,77.7673,-0.6253
Z002E0144,2,79.5209,79.6196,0.3046
Z002E0145,2,80.1748,80.5111,0.3169
Z002E0146,2,79.9931,79.6247,-0.615
Z002E0148,2,80.06,78.9024,-1.0185
Z002E0149,2,78.0513,77.7959,-0.0927
Z002E0150,2,77.9255,78.9698,0.8031
Z002E0151,2,79.4124,78.7911,-0.4992
Z002E0152,2,79.2455,80.0142,0.625
Z002E0153,2,78.7346,80.4494,1.342
Z002E0154,2,76.7358,77.3215,0.2523
Z002E0155,2,81.2017,80.9098,-0.3661
Z002E0156,2,79.1872,79.0983,-0.0298
Z002E0157,2,77.1822,77.7536,0.4947
Z002E0158,2,79.6203,79.422,0.0414
Z002E0159,2,78.1272,78.1342,0.1416
Z002E0160,2,77.1139,77.3442,-0.2315
Z002E0161,2,76.1807,76.59,0.404
Z002E0162,2,75.9311,77.0425,0.9141
Z002E0163,2,78.6508,79.4949,1.0408
Z002E0164,2,79.6662,79.9503,0.5676
Z002E0165,2,79.5737,79.177,-0.1164
Z002E0166,2,76.6562,77.1375,0.2734
Z002E0167,2,76.8536,77.1226,0.2879
Z002E0168,2,78.9333,79.0836,-0.0745
Z002E0169,2,80.0377,79.8517,-0.3024
Z002E0170,2,77.6758,77.6068,-0.1388
Z002E0171,2,76.2837,77.0131,0.5255
Z002E0172,2,78.5706,79.1662,0.5903
Z002E0173,2,77.3381,77.9862,0.0324
Z002E0174,2,77.6035,77.5078,-0.0648
Z002E0175,2,79.7182,79.2451,-0.26
Z002E0176,2,76.8722,77.2037,0.0792
Z002E0178,2,77.43,77.0537,-0.2336
Z002E0179,2,78.2729,77.9397,-0.5157
Z002E0180,2,77.1011,76.3069,-0.6346
Z002E0181,2,80.0128,80.6004,0.5261
Z002E0182,2,75.0126,75.9915,0.6677
Z002E0183,2,77.4758,77.6745,0.0912
Z002E0184,2,80.1012,80.216,0.2338
Z002E0185,2,77.8325,77.5316,-0.4601
Z002E0186,2,76.6564,77.0146,0.1865
Z002E0187,2,82.6475,80.9846,-0.7664
Z002E0188,2,78.8858,79.4901,0.5457
Z002E0189,2,79.4025,80.0457,0.3995
Z002E0190,2,79.1544,79.4963,0.3348
Z002E0191,2,77.4354,77.8769,0.1871
Z002E0192,2,76.959,77.1455,-0.0497
Z002E0193,2,78.7054,79.1872,0.6431
Z002E0194,2,79.7795,80.1571,-0.0439
Z002E0195,2,78.2289,80.5873,2.1554
Z002E0196,2,75.9834,77.0792,0.8991
Z002E0197,2,77.3462,77.9308,0.5488
Z002E0198,2,77.2167,78.1282,0.8313
Z002E0199,2,76.7582,76.4921,-0.3472
Z002E0200,2,77.1772,76.7396,-0.2845
