ID,population,days2anthesis,days2silk,asi
Z023E0059,23,74.1507,79.3017,4.0172
Z023E0060,23,77.455,80.0951,2.3343
Z023E0061,23,76.3384,77.9896,1.2755
Z023E0062,23,77.3741,80.6269,2.611
Z023E0063,23,77.5644,79.2703,1.5026
Z023E0064,23,74.6866,78.6916,3.1516
Z023E0065,23,75.7838,78.816,2.3585
Z023E0066,23,76.4669,79.9263,2.808
Z023E0067,23,76.6903,78.066,0.5428
Z023E0068,23,77.3391,79.2462,1.6807
Z023E0069,23,74.9576,80.7989,4.4982
Z023E0070,23,76.8064,79.8308,1.7077
Z023E0071,23,74.7613,77.211,1.8776
Z023E0072,23,75.6291,77.3256,1.3151
Z023E0074,23,80.036,81.4455,1.4337
Z023E0075,23,80.6388,82.5732,1.4723
Z023E0076,23,76.0698,80.2153,3.0769
Z023E0077,23,78.1287,80.2898,1.9169
Z023E0078,23,77.005,79.498,2.0531
Z023E0080,23,76.1473,78.4771,1.5879
Z023E0081,23,74.5665,79.2939,3.9457
Z023E0082,23,76.0711,78.6719,2.3834
Z023E0083,23,77.0543,79.5253,1.7575
Z023E0084,23,76.3558,79.462,2.32
Z023E0085,23,78.8588,81.6572,2.0551
Z023E0086,23,76.7488,78.4252,1.4685
Z023E0087,23,75.1748,77.2978,1.4845
Z023E0088,23,78.3039,78.8122,-0.0225
Z023E0089,23,78.2544,78.1114,-0.571
Z023E0090,23,76.4205,77.7717,0.9889
Z023E0091,23,79.8627,81.4609,1.3867
Z023E0092,23,74.8283,76.9422,1.5542
Z023E0093,23,77.9463,79.4383,1.2506
Z023E0094,23,75.2041,79.0177,2.8399
Z023E0095,23,76.2548,79.6179,2.9155
Z023E0096,23,78.4216,79.9648,1.4478
Z023E0097,23,75.2836,79.2251,3.1209
Z023E0098,23,76.8578,79.322,1.8397
Z023E0099,23,75.5527,79.1047,2.9925
Z023E0100,23,76.64,78.3322,1.0506
Z023E0101,23,77.3894,78.6274,0.9877
Z023E0102,23,76.8232,80.0206,2.6536
Z023E0103,23,77.7714,80.3447,2.0485
Z023E0104,23,77.341,79.3985,1.6245
Z023E0105,23,77.9052,80.6332,2.1074
Z023E0106,23,72.5109,74.8634,1.9476
Z023E0107,23,77.7525,78.9656,0.9564
Z023E0108,23,75.5755,79.9649,3.5276
Z023E0109,23,77.7117,78.7886,0.9842
Z023E0110,23,78.6083,80.0417,2.1723
Z023E0111,23,77.5835,81.0035,2.8293
Z023E0112,23,76.7054,79.3528,1.9931
Z023E0113,23,75.713,78.1361,1.792
Z023E0114,23,73.2674,75.4224,1.731
Z023E0115,23,71.8215,73.5347,1.326
Z023E0116,23,79.5608,81.8728,1.9656
Z023E0117,23,73.4448,75.6344,1.4836
Z023E0118,23,75.5344,76.4192,0.6342
Z023E0119,23,73.9752,76.33,1.6252
Z023E0120,23,76.4488,78.1135,1.2743
Z023E0121,23,80.4562,82.7866,1.5099
Z023E0122,23,76.7017,81.6727,3.8184
Z023E0123,23,75.0181,79.512,3.7069
Z023E0124,23,76.2456,78.2907,1.9078
Z023E0125,23,75.2137,77.0638,1.2299
Z023E0126,23,74.5321,77.813,2.5039
Z023E0127,23,76.7837,80.7098,3.4597
Z023E0128,23,79.1234,81.368,1.6546
Z023E0129,23,74.4373,78.5139,3.4226
Z023E0130,23,72.6501,76.9671,3.2223
Z023E0131,23,75.2753,78.1691,2.3339
Z023E0132,23,77.0105,78.2463,0.4587
Z023E0133,23,78.0572,80.619,1.7193
Z023E0134,23,76.3063,77.2777,1.0368
Z023E0136,23,73.7744,75.15,0.7145
Z023E0137,23,76.1247,79.2434,2.6207
Z023E0138,23,74.4343,76.8133,1.6956
Z023E0140,23,73.9561,76.1886,1.9286
Z023E0141,23,75.3057,78.2122,2.4903
Z023E0142,23,73.8726,76.4403,2.025
Z023E0143,23,73.8698,75.9833,1.3401
Z023E0144,23,76.9016,80.0633,2.6191
Z023E0145,23,73.908,74.8864,0.8792
Z023E0146,23,76.4507,78.8165,1.6212
Z023E0147,23,78.4533,79.6002,0.9227
Z023E0150,23,77.6546,79.3669,1.3934
Z023E0152,23,77.7185,79.5948,1.5528
Z023E0153,23,80.1428,82.4836,1.9557
Z023E0154,23,74.2313,78.1372,3.1113
Z023E0155,23,77.0105,78.3475,0.9663
Z023E0156,23,77.9859,84.4855,5.1847
Z023E0157,23,78.2226,81.1864,2.7999
Z023E0158,23,78.5892,82.2391,2.5847
Z023E0160,23,75.2452,76.9238,0.9471
Z023E0161,23,74.7265,78.4433,2.8724
Z023E0162,23,74.1338,75.443,1.2913
Z023E0163,23,78.3575,79.9667,1.0669
Z023E0164,23,74.064,77.2353,2.7042
Z023E0165,23,75.0085,77.857,2.1373
Z023E0169,23,78.0198,81.3203,3.0143
Z023E0170,23,72.6672,76.0467,2.4474
Z023E0171,23,74.4957,75.6957,0.9413
Z023E0172,23,73.6469,75.2535,1.4173
Z023E0173,23,74.76,77.6268,2.2498
Z023E0174,23,76.8461,78.9396,1.0605
Z023E0175,23,72.996,75.5393,2.442
Z023E0176,23,76.9973,80.4567,2.7425
Z023E0178,23,76.4046,77.5171,0.6059
Z023E0179,23,77.7499,80.722,2.9372
Z023E0180,23,75.887,78.8657,2.4925
Z023E0181,23,75.4902,78.0229,2.2204
Z023E0182,23,78.1079,82.6118,3.6388
Z023E0183,23,74.1057,78.7186,3.8825
Z023E0184,23,73.2904,75.2677,1.2639
Z023E0185,23,74.7273,78.8788,3.3815
Z023E0187,23,73.4276,75.275,1.4743
Z023E0188,23,76.3029,79.8151,2.4493
Z023E0189,23,73.7375,76.0128,1.6907
Z023E0191,23,78.8272,80.4635,1.5594
Z023E0192,23,77.8274,79.3085,0.7228
Z023E0195,23,75.32,78.5818,2.515
Z023E0196,23,73.0549,75.6239,2.1238
Z023E0197,23,76.0064,79.3033,2.6033
Z023E0198,23,75.2982,79.0942,3.2205
Z023E0199,23,77.1565,80.5136,2.573
Z023E0200,23,74.3431,77.5766,2.4943
