ID,population,days2anthesis,days2silk,asi
Z007E0082,7,74.7891,76.8513,2.2467
Z007E0083,7,78.2255,79.0605,1.4751
Z007E0084,7,78.0699,79.8174,1.7393
Z007E0085,7,84.2501,84.37,0.8084
Z007E0086,7,78.8489,81.8713,2.4971
Z007E0087,7,78.7353,81.6822,2.8833
Z007E0088,7,81.2036,83.5326,2.0763
Z007E0089,7,80.4627,82.7937,2.0915
Z007E0090,7,77.2025,78.0502,1.2106
Z007E0091,7,80.8594,82.4357,2.1022
Z007E0092,7,80.2075,81.4906,1.5169
Z007E0093,7,76.1759,80.2345,3.1568
Z007E0094,7,81.2229,82.9869,2.2854
Z007E0095,7,79.2947,80.9839,1.9293
Z007E0096,7,79.1658,81.0434,2.0012
Z007E0097,7,78.7486,80.0741,1.7085
Z007E0098,7,80.2573,81.3705,1.393
Z007E0099,7,75.944,78.2731,1.9912
Z007E0100,7,76.5855,78.0279,1.4028
Z007E0101,7,76.9238,78.6791,1.6187
Z007E0102,7,77.891,80.337,2.4789
Z007E0103,7,77.5143,78.6483,1.7524
Z007E0104,7,76.9074,80.5365,2.9507
Z007E0105,7,79.4422,80.3052,1.1216
Z007E0106,7,75.8572,78.1823,2.1467
Z007E0107,7,75.7933,78.3905,2.2871
Z007E0108,7,82.0094,83.0467,1.3513
Z007E0109,7,78.7375,81.3806,2.4021
Z007E0110,7,77.9906,81.3574,2.9924
Z007E0111,7,78.2709,80.2904,1.6984
Z007E0112,7,78.0486,81.5736,3.0983
Z007E0114,7,78.593,80.39,1.9531
Z007E0115,7,74.0397,77.2624,3.1487
Z007E0116,7,79.0255,81.4609,2.5041
Z007E0117,7,76.9297,78.9162,2.0918
Z007E0118,7,77.9435,79.6499,1.8694
Z007E0119,7,77.7512,80.0498,2.1702
Z007E0120,7,79.7948,82.5607,2.4863
Z007E0121,7,77.8534,78.719,1.254
Z007E0122,7,76.3856,79.0552,2.1353
Z007E0123,7,77.0138,80.9928,3.437
Z007E0124,7,76.6962,76.4315,0.5083
Z007E0125,7,81.4795,83.3426,1.6223
Z007E0126,7,77.6363,80.1017,2.4434
Z007E0127,7,76.5055,80.5365,3.5502
Z007E0128,7,78.06,80.0269,2.1616
Z007E0129,7,77.3864,78.5297,1.1259
Z007E0130,7,79.1988,82.3715,2.322
Z007E0131,7,76.9032,79.8107,2.7354
Z007E0132,7,76.3082,78.1444,2.1274
Z007E0133,7,81.7445,83.9977,2.1564
Z007E0134,7,77.0921,78.4958,1.4103
Z007E0135,7,80.1567,82.7972,2.6328
Z007E0136,7,81.8966,84.5613,2.872
Z007E0137,7,79.0517,83.5775,3.924
Z007E0138,7,80.3265,82.1917,1.9966
Z007E0139,7,78.787,80.2735,1.6762
Z007E0140,7,81.5114,82.8684,1.6317
Z007E0141,7,77.2753,80.0586,2.6668
Z007E0142,7,78.0357,81.008,2.8796
Z007E0143,7,81.2135,83.7617,2.4478
Z007E0144,7,78.2448,79.793,1.3648
Z007E0145,7,77.9167,79.8505,1.8724
Z007E0146,7,76.9491,79.8039,2.4255
Z007E0147,7,77.0092,78.1695,1.8113
Z007E0148,7,82.1793,83.3938,1.5634
Z007E0149,7,83.1671,84.5458,1.816
Z007E0150,7,75.9709,78.2713,2.0308
Z007E0151,7,79.0081,82.3893,2.7075
Z007E0152,7,83.3856,85.7354,1.9331
Z007E0153,7,77.6984,79.2821,1.7864
Z007E0154,7,76.4084,77.1927,1.1552
Z007E0155,7,77.0138,78.2213,1.2047
Z007E0156,7,76.1482,78.5212,2.1879
Z007E0157,7,77.7514,79.6333,1.7371
Z007E0158,7,79.1507,81.7002,2.6975
Z007E0159,7,80.7373,82.699,2.3239
Z007E0160,7,78.4837,81.0598,2.3041
Z007E0161,7,79.801,82.5527,2.4719
Z007E0162,7,76.6115,80.144,3.0109
Z007E0163,7,80.1568,82.4626,2.3988
Z007E0164,7,79.1005,79.3543,0.8792
Z007E0165,7,78.0762,79.6057,1.7109
Z007E0166,7,79.8693,80.8962,1.6049
Z007E0167,7,77.0227,78.6194,1.8733
Z007E0168,7,80.6538,84.0628,2.9209
Z007E0169,7,77.0883,79.3119,2.2752
Z007E0170,7,78.185,81.9284,3.1666
Z007E0171,7,77.4991,80.1285,2.3943
Z007E0172,7,78.4383,80.9695,2.3636
Z007E0173,7,82.0753,82.7652,1.3374
Z007E0174,7,76.6867,78.4986,2.1896
Z007E0175,7,78.082,80.8319,2.3612
Z007E0176,7,77.9139,80.6357,2.5026
Z007E0177,7,75.0077,77.2865,1.9963
Z007E0178,7,73.4386,76.3775,2.5631
Z007E0179,7,77.3004,79.5961,2.0985
Z007E0180,7,80.073,82.5396,2.2676
Z007E0181,7,78.6097,80.2363,1.7198
Z007E0182,7,77.1942,78.548,1.4016
Z007E0183,7,77.7841,79.5752,1.973
Z007E0184,7,75.2299,77.1339,2.1346
Z007E0185,7,77.2949,80.5836,2.9368
Z007E0186,7,79.0904,81.1418,1.9134
Z007E0187,7,76.4124,79.2027,2.6587
Z007E0188,7,76.5721,78.2372,1.6019
Z007E0189,7,77.5781,80.2274,2.2621
Z007E0191,7,77.054,79.6279,2.3813
Z007E0192,7,76.8139,79.8399,2.5123
Z007E0193,7,78.0897,80.1505,2.4161
Z007E0194,7,79.7189,80.2037,1.0438
Z007E0195,7,80.4348,83.3499,2.6655
Z007E0196,7,79.3628,81.596,2.235
Z007E0197,7,76.8365,78.9057,2.0309
Z007E0198,7,79.2089,80.8315,1.725
Z007E0199,7,77.3641,79.6068,2.4688
Z007E0200,7,77.3376,79.8019,2.3319
