ID,population,days2anthesis,days2silk,asi
Z024E0001,24,71.7155,75.6315,3.5508
Z024E0002,24,69.6967,69.8712,0.9038
Z024E0004,24,72.7123,76.013,3.182
Z024E0005,24,70.5892,71.7121,1.6202
Z024E0006,24,70.7273,73.3,2.408
Z024E0008,24,69.8872,70.6519,1.351
Z024E0009,24,70.0705,70.9061,1.4594
Z024E0010,24,69.1205,71.0085,2.1814
Z024E0011,24,71.1686,72.4172,1.7747
Z024E0012,24,69.7238,70.7124,1.3797
Z024E0013,24,71.3883,71.9614,1.1606
Z024E0014,24,71.3051,72.0896,1.448
Z024E0015,24,73.3577,73.827,1.0275
Z024E0016,24,69.4578,70.9499,1.6272
Z024E0017,24,67.9314,68.6712,1.0283
Z024E0019,24,72.6226,75.1827,2.5432
Z024E0020,24,73.3187,73.748,1.0072
Z024E0021,24,75.1673,76.8448,1.993
Z024E0022,24,68.5687,69.8952,1.7113
Z024E0023,24,69.477,71.945,2.4834
Z024E0024,24,70.8267,72.1888,1.5118
Z024E0025,24,69.9,70.8645,1.5742
Z024E0026,24,78.4934,80.2945,2.2314
Z024E0027,24,71.7126,74.7258,2.9137
Z024E0028,24,73.0724,72.7431,0.3696
Z024E0029,24,70.9356,71.8003,1.1762
Z024E0030,24,71.3874,71.7099,0.9886
Z024E0032,24,69.054,70.7579,2.174
Z024E0033,24,73.0821,74.0193,1.1682
Z024E0034,24,67.827,69.9678,2.3456
Z024E0035,24,70.418,72.5425,2.3271
Z024E0036,24,72.6843,74.9497,2.3653
Z024E0037,24,70.484,72.433,2.0508
Z024E0038,24,72.3578,73.333,1.5789
Z024E0039,24,74.7818,76.7251,2.0974
Z024E0040,24,69.8189,70.9351,1.4477
Z024E0041,24,72.2031,74.9765,2.6927
Z024E0042,24,68.9036,70.3746,1.8247
Z024E0043,24,71.0164,72.6603,1.8093
Z024E0044,24,68.3608,71.5251,3.0187
Z024E0045,24,68.8279,70.1213,1.4715
Z024E0046,24,70.3693,71.4941,1.6821
Z024E0047,24,69.6899,70.8097,1.4556
Z024E0048,24,66.6756,67.9193,1.203
Z024E0049,24,69.6464,71.8153,2.4617
Z024E0050,24,70.1059,70.1727,0.764
Z024E0051,24,68.6895,70.5944,1.9893
Z024E0052,24,75.7653,75.8198,0.6924
Z024E0053,24,67.1907,69.5239,2.1969
Z024E0054,24,68.5099,71.3254,2.5808
Z024E0055,24,69.6342,71.2475,1.7344
Z024E0056,24,70.4187,71.8961,1.8176
Z024E0057,24,68.7303,69.0586,0.9586
Z024E0058,24,67.4985,68.9782,1.6512
Z024E0059,24,66.7834,68.1273,1.6713
Z024E0060,24,74.3491,75.9247,1.9724
Z024E0061,24,70.1423,72.243,2.1961
Z024E0062,24,69.0565,70.5631,1.7919
Z024E0063,24,68.0267,69.3747,1.6522
Z024E0068,24,68.0818,69.3023,1.6601
Z024E0069,24,66.3344,67.5429,1.6532
Z024E0070,24,68.758,70.7678,2.3414
Z024E0071,24,66.5625,68.8711,2.3644
Z024E0072,24,71.4703,72.1019,1.2063
Z024E0073,24,67.9769,70.3688,2.4623
Z024E0074,24,67.8766,69.9614,2.2205
Z024E0075,24,68.6285,70.5326,2.1307
Z024E0076,24,68.8269,70.7345,2.0525
Z024E0077,24,68.1675,69.9063,1.9693
Z024E0078,24,66.6518,68.7874,2.141
Z024E0079,24,67.4014,68.7064,1.6821
Z024E0080,24,69.4501,70.7825,1.657
Z024E0081,24,70.0389,70.6855,1.0739
Z024E0082,24,67.1415,69.0747,2.0049
Z024E0083,24,67.853,69.6637,1.9338
Z024E0084,24,69.2002,70.739,1.8068
Z024E0085,24,70.6847,72.0401,1.6641
Z024E0086,24,68.8621,69.1158,0.807
Z024E0087,24,73.8442,75.0324,1.7347
Z024E0088,24,70.4498,71.362,1.3086
Z024E0089,24,69.8103,70.1262,1.0036
Z024E0090,24,72.8432,74.0038,1.629
Z024E0091,24,71.2429,73.0041,1.9762
Z024E0092,24,75.1232,75.2584,0.6391
Z024E0093,24,69.428,72.5686,3.1336
Z024E0094,24,68.3157,70.0706,2.017
Z024E0095,24,70.2213,71.4706,1.8117
Z024E0096,24,70.7728,73.1864,2.4852
Z024E0097,24,67.0699,67.6544,1.0353
Z024E0098,24,71.7087,73.4274,2.1172
Z024E0099,24,69.0004,72.2088,3.0056
Z024E0100,24,74.0563,76.7798,2.6148
Z024E0101,24,69.9372,71.7219,1.8562
Z024E0102,24,70.8029,71.3524,1.0752
Z024E0103,24,67.4961,68.8672,1.6302
Z024E0104,24,68.3441,69.3422,1.484
Z024E0105,24,71.7445,73.4307,2.0748
Z024E0106,24,71.4346,72.85,1.9166
Z024E0107,24,68.7397,70.4005,1.9236
Z024E0108,24,68.6725,70.8699,2.3531
Z024E0109,24,69.8074,71.228,1.8151
Z024E0110,24,69.6955,70.205,1.1267
Z024E0111,24,72.265,73.7058,2.3802
Z024E0112,24,69.5193,71.0594,1.5904
Z024E0113,24,70.4018,72.8497,2.7121
Z024E0114,24,69.2412,69.6715,1.2532
Z024E0115,24,72.2457,72.7594,1.0741
Z024E0116,24,66.824,68.4624,1.874
Z024E0117,24,73.5409,75.6867,2.2355
Z024E0118,24,67.456,69.7833,2.3897
Z024E0119,24,69.3968,69.8036,0.7909
Z024E0120,24,68.8279,70.4002,1.7975
Z024E0121,24,73.2752,74.0617,1.4021
Z024E0122,24,66.4989,68.3531,1.9507
Z024E0123,24,67.8769,70.1755,2.4244
Z024E0124,24,66.9181,68.761,1.8258
Z024E0125,24,74.1376,76.9513,2.9207
Z024E0126,24,73.2715,75.0938,2.0992
Z024E0127,24,67.5847,70.3062,2.6465
Z024E0128,24,68.8363,71.1002,2.4307
Z024E0129,24,68.8336,71.0051,2.2318
Z024E0130,24,68.1392,68.9645,1.2719
