ID,population,days2anthesis,days2silk,asi
Z004E0061,4,80.1469,81.5575,1.4884
Z004E0062,4,75.6701,76.8653,1.4591
Z004E0063,4,78.7341,81.7203,2.7525
Z004E0064,4,79.809,83.0079,2.8974
Z004E0065,4,81.6993,89.2745,6.0647
Z004E0066,4,81.4598,85.547,3.8429
Z004E0067,4,79.8699,82.5259,2.5917
Z004E0068,4,77.9724,79.4417,1.5117
Z004E0069,4,78.002,79.7119,1.5363
Z004E0070,4,76.1429,79.1156,2.7529
Z004E0071,4,77.3085,79.1159,1.6093
Z004E0072,4,81.7195,83.6473,2.1469
Z004E0073,4,84.0526,86.8502,2.9345
Z004E0074,4,74.5801,76.0689,1.5104
Z004E0075,4,81.8364,85.3681,3.3346
Z004E0076,4,80.2924,82.0467,1.809
Z004E0077,4,78.4386,80.3313,1.8579
Z004E0078,4,79.6436,81.3888,1.5521
Z004E0079,4,79.4737,80.8102,1.8488
Z004E0080,4,81.0324,82.9189,1.963
Z004E0081,4,77.8454,81.3882,3.5707
Z004E0082,4,79.2759,80.0896,1.0741
Z004E0083,4,77.7364,79.6781,2.1843
Z004E0084,4,77.6735,79.5268,2.0369
Z004E0085,4,80.3898,83.3524,3.1291
Z004E0086,4,78.9877,81.771,2.7034
Z004E0087,4,84.7134,87.4268,2.8754
Z004E0088,4,80.5711,83.4849,2.7615
Z004E0089,4,79.0654,80.6277,2.0005
Z004E0090,4,83.8924,85.335,1.6353
Z004E0091,4,78.5508,79.1519,0.7748
Z004E0092,4,82.8546,84.2892,1.5027
Z004E0093,4,79.971,83.8129,3.5157
Z004E0094,4,83.4067,85.1915,1.5314
Z004E0095,4,81.2602,83.9189,2.689
Z004E0096,4,78.5519,80.9953,2.0949
Z004E0097,4,81.6874,82.8756,1.2547
Z004E0098,4,76.3997,77.7372,1.4566
Z004E0099,4,78.9339,79.7774,0.9882
Z004E0100,4,77.267,78.4988,1.2088
Z004E0101,4,81.4602,82.8873,1.4016
Z004E0102,4,78.2582,80.3558,1.6126
Z004E0103,4,78.3644,78.7073,0.4646
Z004E0104,4,83.5412,85.9925,2.0674
Z004E0105,4,78.9246,80.145,1.3379
Z004E0106,4,84.5253,87.5121,2.6514
Z004E0107,4,82.4232,81.3572,-0.642
Z004E0108,4,78.2913,80.1773,2.0241
Z004E0109,4,81.8561,82.0663,0.3452
Z004E0110,4,80.3552,82.8237,2.471
Z004E0111,4,78.9112,80.189,1.6697
Z004E0112,4,81.5757,83.8544,2.6485
Z004E0113,4,81.8945,82.2823,1.024
Z004E0114,4,81.5202,86.1039,3.5891
Z004E0115,4,78.3514,79.4024,1.0348
Z004E0116,4,82.6037,81.2091,-0.9438
Z004E0117,4,78.0266,79.5049,1.5269
Z004E0118,4,79.514,81.4635,1.9137
Z004E0120,4,81.0901,84.924,3.4558
Z004E0121,4,82.4405,85.2463,2.6524
Z004E0122,4,81.627,82.7311,1.1247
Z004E0123,4,80.1859,81.4893,1.6826
Z004E0124,4,73.1013,76.1603,2.611
Z004E0125,4,80.6275,82.0874,1.3159
Z004E0126,4,75.2141,76.0311,1.0697
Z004E0127,4,84.5665,87.0918,2.419
Z004E0128,4,80.6033,81.2753,0.9681
Z004E0129,4,81.311,82.3077,1.1506
Z004E0130,4,79.0329,82.1145,2.755
Z004E0131,4,76.249,78.7147,2.4321
Z004E0132,4,80.6436,82.4439,2.1625
Z004E0133,4,78.4075,79.514,1.1062
Z004E0134,4,81.4386,82.4537,0.9738
Z004E0135,4,80.9033,82.0096,0.8675
Z004E0136,4,79.0365,79.1292,0.2928
Z004E0137,4,85.6197,87.297,1.9993
Z004E0138,4,84.1951,85.1032,1.1028
Z004E0139,4,80.8963,81.6053,1.1107
Z004E0140,4,81.339,82.6748,1.514
Z004E0141,4,81.6141,83.2412,1.7746
Z004E0142,4,82.6224,84.2949,1.9251
Z004E0143,4,83.6856,84.9806,1.4238
Z004E0144,4,81.2285,83.381,1.8625
Z004E0145,4,80.5987,83.1866,2.4654
Z004E0146,4,81.6066,82.2424,0.5953
Z004E0147,4,75.4935,75.6613,0.5037
Z004E0148,4,85.9108,85.6057,0.2871
Z004E0149,4,78.3627,81.7271,3.3692
Z004E0150,4,84.3278,85.7919,1.2848
Z004E0151,4,85.4466,84.2261,-0.77
Z004E0152,4,83.3716,85.301,2.0425
Z004E0153,4,83.8938,84.692,1.3288
Z004E0154,4,86.528,87.7269,1.2359
Z004E0155,4,77.5303,79.8876,2.252
Z004E0156,4,80.7025,80.7896,0.566
Z004E0157,4,84.7835,87.8262,2.8361
Z004E0158,4,83.2587,84.0336,0.9969
Z004E0159,4,84.1799,84.682,0.9599
Z004E0160,4,77.9064,79.8143,1.849
Z004E0161,4,76.7104,78.0497,1.2714
Z004E0162,4,77.2317,78.6845,1.4898
Z004E0163,4,78.6796,80.807,2.3765
Z004E0164,4,78.5535,81.9106,3.0379
Z004E0165,4,80.7102,81.4423,1.0286
Z004E0166,4,83.3109,82.8119,-0.1598
Z004E0167,4,85.2353,87.6202,2.451
Z004E0168,4,83.4881,84.1269,0.9664
Z004E0169,4,82.4153,85.5535,2.8538
Z004E0170,4,82.476,82.693,0.3177
Z004E0171,4,85.9667,87.124,1.2646
Z004E0172,4,82.9544,86.1005,3.5257
Z004E0173,4,82.23,84.554,2.0453
Z004E0174,4,80.5594,82.3881,2.1529
Z004E0175,4,79.3075,79.8427,0.5936
Z004E0176,4,88.0614,90.1205,2.1686
Z004E0177,4,80.5363,82.2999,1.8547
Z004E0178,4,79.2796,80.6331,1.3793
Z004E0179,4,82.3623,82.8213,0.5333
Z004E0180,4,81.7411,82.4368,1.1287
Z004E0181,4,76.4862,77.5814,1.278
Z004E0182,4,84.0651,85.8095,1.8581
Z004E0183,4,81.46,82.2953,0.6006
Z004E0184,4,83.4871,86.1608,2.542
Z004E0185,4,81.9381,82.7661,0.9315
Z004E0186,4,82.3531,83.9691,1.8504
Z004E0187,4,81.2353,82.0969,1.2733
Z004E0188,4,84.5698,85.7235,1.2316
Z004E0189,4,83.178,84.3188,1.6133
Z004E0190,4,80.104,81.8685,1.7406
Z004E0191,4,77.4326,78.26,1.1454
Z004E0192,4,80.4007,81.2013,0.8459
Z004E0193,4,76.8681,78.262,1.5327
Z004E0194,4,81.2806,82.488,1.3189
Z004E0195,4,82.1371,82.8638,0.9195
Z004E0196,4,86.0644,87.8394,2.305
Z004E0197,4,81.8939,82.8163,1.2461
Z004E0198,4,78.8909,80.2292,1.4888
Z004E0199,4,77.7743,79.4449,1.6123
Z004E0200,4,79.5613,82.7356,3.1482
