ID,population,days2anthesis,days2silk,asi
Z013E0076,13,76.5266,78.4739,1.4454
Z013E0077,13,76.4331,78.1996,1.6811
Z013E0078,13,77.1223,78.6201,1.2882
Z013E0079,13,73.8591,76.2801,1.8699
Z013E0080,13,76.5408,78.63,1.8367
Z013E0081,13,77.8073,78.5635,0.5654
Z013E0082,13,78.1279,80.521,2.0773
Z013E0083,13,78.481,79.9371,1.3649
Z013E0084,13,81.0387,84.7302,2.4991
Z013E0085,13,77.0144,82.471,4.1525
Z013E0086,13,74.786,77.2832,2.1675
Z013E0087,13,75.2166,76.9556,1.3824
Z013E0088,13,78.536,81.8615,2.8114
Z013E0089,13,77.3348,80.2408,2.1749
Z013E0090,13,74.3227,76.3893,1.856
Z013E0091,13,76.6852,79.1634,2.1709
Z013E0092,13,75.4107,78.5525,2.8885
Z013E0093,13,73.2824,76.2757,2.5286
Z013E0094,13,80.541,82.0651,1.0424
Z013E0095,13,75.9012,78.9245,2.4314
Z013E0096,13,74.506,77.7452,2.4732
Z013E0097,13,77.851,79.0294,1.2578
Z013E0098,13,80.1828,82.3968,1.9988
Z013E0099,13,76.6239,78.261,1.0966
Z013E0100,13,79.0191,83.0981,3.1106
Z013E0101,13,73.4296,75.3256,1.5075
Z013E0102,13,76.3925,79.4733,2.4319
Z013E0103,13,79.3363,80.7353,1.2834
Z013E0104,13,78.5742,79.8986,1.4113
Z013E0105,13,76.6927,77.6677,0.6935
Z013E0107,13,75.6344,76.9113,1.1073
Z013E0108,13,76.6469,77.7769,1.0372
Z013E0109,13,76.4498,78.819,1.7816
Z013E0110,13,75.8258,78.9576,2.2973
Z013E0111,13,76.8863,78.9644,1.6008
Z013E0112,13,77.6438,80.2715,2.1149
Z013E0113,13,75.2987,75.835,0.7366
Z013E0114,13,79.078,81.8094,1.8196
Z013E0115,13,75.7494,77.8145,1.7643
Z013E0116,13,77.4436,78.4024,0.9761
Z013E0117,13,75.5903,77.5612,1.9437
Z013E0118,13,80.7686,85.4219,3.3722
Z013E0119,13,76.7839,78.5567,1.631
Z013E0120,13,82.0576,83.1383,1.1965
Z013E0122,13,76.3932,78.9971,1.9614
Z013E0123,13,74.8259,75.5666,0.7985
Z013E0124,13,77.5255,80.1974,2.2999
Z013E0125,13,73.4594,77.3806,3.0044
Z013E0126,13,76.2168,76.8752,1.6292
Z013E0127,13,78.3488,81.2403,2.6554
Z013E0128,13,78.3139,79.4782,1.2755
Z013E0129,13,76.2593,78.8946,2.1255
Z013E0130,13,80.2764,82.1009,1.461
Z013E0131,13,74.6209,77.7015,2.0533
Z013E0132,13,77.8423,80.8253,2.0725
Z013E0133,13,74.4198,77.5052,2.9555
Z013E0134,13,78.8409,79.8236,1.0702
