ID,population,days2anthesis,days2silk,asi
Z016E0056,16,83.9642,83.6335,-0.2315
Z016E0057,16,77.9901,79.0563,1.6413
Z016E0058,16,76.0898,77.6678,1.6817
Z016E0059,16,75.3646,76.9015,1.7486
Z016E0060,16,77.2339,78.2041,1.1229
Z016E0061,16,77.9272,80.5232,2.4071
Z016E0062,16,78.3788,80.0596,1.7351
Z016E0063,16,75.8989,75.9882,0.7775
Z016E0064,16,74.7279,75.6603,0.7757
Z016E0065,16,77.8445,78.9778,1.3001
Z016E0066,16,79.4831,81.1075,1.374
Z016E0067,16,76.9367,78.0832,1.2716
Z016E0068,16,79.1162,81.7163,2.1192
Z016E0069,16,76.6098,77.9667,1.1802
Z016E0070,16,76.945,78.4453,1.4233
Z016E0071,16,79.2381,80.5775,1.5267
Z016E0072,16,76.9114,78.2628,1.2417
Z016E0073,16,78.5368,80.142,1.586
Z016E0074,16,75.3786,76.6211,1.5427
Z016E0075,16,78.3804,77.9069,0.1676
Z016E0076,16,76.2189,77.6299,0.9971
Z016E0077,16,76.3485,79.2987,2.5228
Z016E0078,16,79.33,82.1076,2.4716
Z016E0079,16,76.5561,79.9354,3.0377
Z016E0080,16,75.4181,76.9787,1.6447
Z016E0081,16,75.5298,76.8713,1.5307
Z016E0082,16,77.14,80.5537,2.9225
Z016E0083,16,73.4758,75.3961,1.9235
Z016E0084,16,76.9778,79.4011,2.1932
Z016E0085,16,77.8028,79.2162,1.7967
Z016E0086,16,75.0736,76.9745,1.898
Z016E0087,16,75.5465,77.9871,2.3984
Z016E0088,16,76.2451,79.2919,2.583
Z016E0089,16,78.3122,79.3652,1.3674
Z016E0090,16,77.9512,79.6347,1.6667
Z016E0091,16,75.3574,76.4547,1.5199
Z016E0092,16,76.1044,82.1718,4.7054
Z016E0093,16,75.973,78.0481,1.7151
Z016E0094,16,81.0291,82.4198,1.4495
Z016E0095,16,77.3124,78.5074,1.1049
Z016E0096,16,77.1814,78.6235,1.4371
Z016E0097,16,80.3699,80.9094,0.8338
Z016E0098,16,78.785,80.8278,2.0886
Z016E0099,16,76.2542,78.1927,1.8309
Z016E0100,16,74.4466,74.773,0.8431
Z016E0102,16,78.0685,79.8987,1.7002
Z016E0103,16,79.5307,81.1443,1.6719
Z016E0104,16,76.9446,79.26,2.1319
Z016E0105,16,78.2621,80.008,1.8003
Z016E0106,16,77.2616,79.1701,1.6935
Z016E0107,16,77.3636,78.4656,1.3848
Z016E0108,16,77.4947,77.7948,0.7113
Z016E0109,16,76.8813,77.3785,0.9927
Z016E0110,16,76.3091,77.8718,1.4638
Z016E0111,16,80.3294,82.4285,2.2045
Z016E0112,16,76.0315,75.5808,0.4329
Z016E0113,16,77.4519,78.4765,1.228
Z016E0115,16,75.9164,77.7092,1.8013
Z016E0116,16,77.0347,77.8864,1.2402
Z016E0117,16,79.445,80.7915,1.3042
Z016E0118,16,77.0606,79.6546,2.436
Z016E0119,16,76.1312,76.5284,0.773
Z016E0120,16,74.9839,77.5251,2.2926
Z016E0121,16,77.7313,80.1703,2.2609
Z016E0122,16,75.1579,76.1958,0.9147
Z016E0123,16,80.6517,82.8485,2.0625
Z016E0124,16,74.0861,75.7507,1.7682
Z016E0125,16,78.4856,79.7929,1.5792
Z016E0126,16,75.1081,76.6231,1.6707
Z016E0127,16,77.3369,80.0474,2.1793
Z016E0128,16,77.2944,79.8562,2.3373
Z016E0129,16,77.5662,79.4561,2.041
Z016E0130,16,77.8116,78.1107,1.0455
Z016E0131,16,80.2055,81.5008,1.4895
Z016E0132,16,76.6501,78.2958,1.4989
Z016E0133,16,76.0978,75.1579,-0.4148
Z016E0134,16,77.777,80.0124,2.1517
Z016E0135,16,74.2996,74.7953,0.8571
Z016E0136,16,76.8954,77.7449,0.9524
Z016E0137,16,77.5765,78.8996,1.1339
Z016E0138,16,77.813,78.3876,0.9912
Z016E0139,16,76.704,78.9607,1.819
Z016E0140,16,80.4727,81.8629,1.3116
Z016E0141,16,78.9841,80.8694,1.6837
Z016E0142,16,82.2834,84.1775,1.9493
Z016E0143,16,76.6955,77.7543,1.1953
Z016E0144,16,77.3339,78.6762,1.5004
Z016E0145,16,78.2312,79.1887,1.181
Z016E0146,16,77.9713,79.3636,1.4355
Z016E0147,16,78.6606,79.9878,1.4807
Z016E0148,16,78.624,79.6766,1.266
Z016E0149,16,76.4683,78.687,2.1431
Z016E0150,16,75.1066,75.7645,0.8027
Z016E0151,16,76.4724,77.8679,1.6643
Z016E0152,16,76.3034,78.356,1.829
Z016E0153,16,77.0694,80.5467,2.9975
Z016E0154,16,77.708,79.8689,2.1526
Z016E0155,16,79.1354,82.1555,2.3611
Z016E0156,16,78.3447,80.6593,2.2689
Z016E0157,16,78.3705,79.6327,1.5121
Z016E0158,16,74.7126,78.0153,2.586
Z016E0159,16,80.8812,82.057,1.4911
Z016E0160,16,78.2041,81.0071,2.4465
Z016E0161,16,76.3806,78.67,2.1317
Z016E0162,16,77.7009,79.3481,1.7569
Z016E0163,16,78.6233,78.7902,0.7581
Z016E0164,16,76.9788,78.3656,1.5566
Z016E0165,16,76.2931,78.397,2.2663
Z016E0166,16,77.6042,79.8929,2.0495
Z016E0167,16,77.2981,79.1741,1.9245
Z016E0168,16,75.9705,77.4138,1.4116
Z016E0169,16,76.174,78.0971,1.8594
Z016E0170,16,79.9127,81.0629,1.4066
Z016E0171,16,78.8635,81.4837,2.3303
Z016E0172,16,78.9468,80.7236,1.7852
Z016E0173,16,75.6038,80.0979,3.6629
Z016E0174,16,78.2414,79.5292,1.3516
Z016E0175,16,77.3927,79.6212,2.1117
Z016E0176,16,78.5635,80.8894,2.0559
Z016E0177,16,78.1208,79.2673,1.3264
Z016E0178,16,73.2256,75.1011,1.9249
Z016E0180,16,78.3586,79.6807,1.5265
Z016E0181,16,77.5159,78.6614,1.3461
Z016E0182,16,81.0691,82.5847,1.7469
Z016E0183,16,73.8713,75.7377,1.9046
Z016E0184,16,78.3597,80.0307,1.8937
Z016E0185,16,78.1691,78.8106,1.0947
Z016E0186,16,74.8391,75.9722,1.3586
Z016E0187,16,79.1141,81.0069,1.7837
Z016E0188,16,80.8168,82.9803,1.8771
Z016E0189,16,75.7618,76.5346,1.069
Z016E0190,16,75.5521,76.2153,1.235
Z016E0191,16,76.9465,78.9085,2.0811
Z016E0192,16,76.6752,78.4014,1.3571
Z016E0193,16,75.6979,76.619,0.9876
Z016E0194,16,77.369,79.108,1.8963
Z016E0195,16,76.6458,79.4716,2.4618
Z016E0196,16,74.6329,78.2812,3.1058
Z016E0197,16,77.7876,78.4775,1.03
Z016E0198,16,81.2719,83.9084,2.6011
Z016E0199,16,77.0479,79.3211,2.2918
Z016E0200,16,75.4813,76.2867,1.1008
