ID,population,days2anthesis,days2silk,asi
Z010E0071,10,76.9434,77.1814,0.6283
Z010E0072,10,75.2385,78.131,2.4828
Z010E0073,10,73.6962,74.6696,1.3104
Z010E0074,10,75.2156,78.1967,2.9606
Z010E0075,10,72.9199,74.0636,1.1872
Z010E0076,10,71.3999,73.3327,1.8183
Z010E0077,10,71.0343,71.8539,0.9895
Z010E0078,10,74.3788,74.0611,0.2261
Z010E0079,10,72.6907,75.2694,2.1243
Z010E0080,10,73.8036,74.9953,1.4452
Z010E0081,10,72.3013,72.3862,0.4507
Z010E0082,10,72.2574,73.5556,1.703
Z010E0083,10,75.0644,75.8263,1.2303
Z010E0084,10,74.5665,75.5191,1.1919
Z010E0085,10,74.3925,76.1176,1.8731
Z010E0086,10,72.865,73.8203,1.5627
Z010E0087,10,73.5228,77.3606,3.4443
Z010E0088,10,74.2845,74.9042,0.6726
Z010E0089,10,76.9026,79.3111,2.3715
Z010E0090,10,74.7615,76.4051,1.9216
Z010E0091,10,73.336,78.7454,4.3913
Z010E0092,10,71.9358,73.2715,1.4231
Z010E0093,10,75.6349,77.0154,1.3205
Z010E0094,10,75.5499,76.5952,1.3943
Z010E0095,10,75.1636,76.9027,1.7068
Z010E0096,10,76.5464,77.8151,1.5537
Z010E0098,10,74.5028,74.5211,0.7088
Z010E0099,10,73.4148,75.9104,2.2803
Z010E0100,10,74.8477,77.5954,2.6718
Z010E0101,10,75.8483,76.5658,1.0187
Z010E0102,10,75.0976,76.4533,1.6792
Z010E0103,10,76.7123,77.8424,1.3097
Z010E0104,10,75.6617,76.7515,1.0838
Z010E0105,10,72.3293,72.6657,1.0583
Z010E0106,10,74.3938,76.8404,1.9592
Z010E0107,10,70.4663,71.2885,0.999
Z010E0108,10,71.7347,73.4365,1.7136
Z010E0109,10,72.4933,73.6727,1.4292
Z010E0110,10,77.6234,76.7649,-0.2294
Z010E0111,10,76.2314,77.509,0.945
Z010E0112,10,74.5356,77.8015,2.7084
Z010E0113,10,72.1896,73.0115,1.1067
Z010E0114,10,71.571,72.0114,1.0369
Z010E0115,10,73.2294,76.7711,2.7273
Z010E0116,10,75.0577,76.0635,1.1767
Z010E0117,10,71.8896,72.3115,0.8647
Z010E0118,10,74.5111,77.1521,2.4029
Z010E0119,10,72.9571,73.2113,0.6075
Z010E0120,10,77.0958,79.9454,2.7395
Z010E0121,10,76.6777,78.6808,2.3058
Z010E0122,10,73.6315,74.7892,1.5836
Z010E0123,10,74.1317,77.0043,2.7057
Z010E0124,10,72.9279,76.0377,2.861
Z010E0125,10,74.838,77.2327,2.2087
Z010E0126,10,77.6286,77.3292,0.2741
Z010E0127,10,73.6462,75.0342,1.5853
Z010E0128,10,75.7091,78.8959,2.7062
Z010E0129,10,77.242,78.1751,1.3455
Z010E0130,10,75.775,77.5915,1.8836
Z010E0131,10,75.2395,77.4959,2.3824
Z010E0132,10,70.943,71.8699,1.4815
Z010E0133,10,75.8748,76.5727,1.0868
Z010E0134,10,74.193,76.0255,1.8572
Z010E0135,10,75.7116,76.8896,1.5836
Z010E0136,10,76.0415,77.5339,1.563
Z010E0137,10,75.6861,76.888,1.6579
Z010E0138,10,75.9305,78.349,2.4222
Z010E0139,10,71.8118,72.3354,0.6611
Z010E0140,10,74.5353,76.5899,1.9486
Z010E0141,10,76.444,79.7445,3.0112
Z010E0142,10,76.2237,77.5371,1.1699
Z010E0143,10,77.3241,78.0884,1.5027
Z010E0144,10,76.1173,77.0653,1.3209
Z010E0145,10,74.4833,75.0842,0.7975
Z010E0146,10,74.9817,76.9986,1.9169
Z010E0147,10,75.6239,77.4216,1.6144
Z010E0148,10,73.8169,76.3855,2.2587
Z010E0149,10,73.1322,73.6139,1.1107
Z010E0150,10,75.105,79.12,3.6338
Z010E0151,10,74.4018,75.2499,0.9067
Z010E0152,10,74.927,76.1646,1.504
Z010E0153,10,73.299,76.5261,2.8853
Z010E0154,10,77.7267,78.1632,0.4661
Z010E0155,10,72.3899,73.9864,1.306
Z010E0156,10,76.4622,77.9895,1.8099
Z010E0157,10,72.1505,73.9177,1.6946
Z010E0158,10,76.1415,77.9659,1.9496
Z010E0159,10,77.4518,79.2464,2.0821
Z010E0160,10,73.8688,74.3303,0.6441
Z010E0161,10,74.2904,76.2935,1.7235
Z010E0162,10,77.2129,79.9405,2.6114
Z010E0163,10,73.1743,76.0614,3.0751
Z010E0164,10,78.7853,80.7148,2.0034
Z010E0165,10,74.3245,77.1406,2.7503
Z010E0166,10,74.9494,75.9176,1.2841
Z010E0167,10,76.3294,76.7433,1.0835
Z010E0169,10,71.1711,71.9239,1.0714
Z010E0170,10,77.6854,80.0098,2.4234
Z010E0171,10,77.1719,79.53,2.3832
Z010E0172,10,75.2552,76.8275,1.7451
Z010E0173,10,75.0722,76.7284,1.7438
Z010E0174,10,79.8782,81.112,1.7413
Z010E0175,10,75.0851,77.3717,1.9916
Z010E0176,10,73.1835,73.7057,0.774
Z010E0178,10,77.0305,78.1513,1.1355
Z010E0179,10,73.5832,74.7704,1.0597
Z010E0180,10,73.9223,74.1046,0.5665
Z010E0181,10,76.0964,78.0548,2.2393
Z010E0182,10,70.8245,72.7095,2.0122
Z010E0184,10,73.9662,75.6769,1.854
Z010E0185,10,72.1627,75.5149,3.0091
Z010E0186,10,73.2592,74.2312,1.2547
Z010E0187,10,73.1855,74.5415,1.9068
Z010E0188,10,76.2638,77.8538,1.7132
Z010E0189,10,73.3842,75.5168,2.3046
Z010E0190,10,74.7236,77.3768,2.5103
Z010E0191,10,78.4045,78.4095,0.677
Z010E0192,10,74.9825,75.8992,1.2915
Z010E0193,10,74.6154,76.0729,1.6936
Z010E0194,10,73.9915,76.734,2.6229
Z010E0195,10,71.6943,73.176,1.5227
Z010E0196,10,73.9317,76.3627,2.2901
Z010E0197,10,76.1015,78.1069,2.2635
Z010E0198,10,74.83,76.3303,1.7571
Z010E0200,10,76.3628,79.0199,2.1392
